#     frames       t (s)     x (pxl)     y (pxl)           f         u02         u20         u11
       504.0       252.0  123.821831   50.268147    1.475614    9.578637    4.205596   -1.665254
       505.0       252.5         nan         nan         nan         nan         nan         nan
       506.0       253.0  123.453278   49.039577    1.023397   19.027025    4.424759   -2.761009
       507.0       253.5         nan         nan         nan         nan         nan         nan
       508.0       254.0   123.84433   50.383167    1.637579    4.192293    5.036841   -0.537818
       509.0       254.5  123.081001   49.083981    2.829259   12.342427    7.578114    5.123659
       510.0       255.0  124.813286   50.428692    1.517493     7.87987   11.867937   -2.490956
       511.0       255.5  121.954704   49.976196    2.373251   11.626594   18.818289    7.828234
       512.0       256.0   123.34169   49.896099    2.803114    8.016329    6.611884    0.832585
       513.0       256.5  123.383163   50.031872    3.284771    9.443763    8.191664   -1.881189
       514.0       257.0  124.562843   49.797363     2.18251    7.743427   12.189355    0.320406
       515.0       257.5  123.213791   49.809166    3.739533   11.206775   11.886526   -3.146701
       516.0       258.0  122.900757   50.702164    3.850644    9.116902    7.653118    0.591646
       517.0       258.5   123.65313   50.110592    2.926923    6.873076    8.192344    0.246279
       518.0       259.0   124.32917    49.66304    2.388707    7.154477    9.903545   -2.533066
       519.0       259.5  123.444016   49.232666    3.771142     9.39953   13.671174   -1.885221
       520.0       260.0  122.851685   49.618717     3.84703   13.486687    9.545613    0.928632
       521.0       260.5  123.997543   50.670464    3.468887    9.007745   15.450806    1.772573
       522.0       261.0  123.024872   50.477371    2.760547     8.52319    7.037024    0.479934
       523.0       261.5  123.229218   50.309414    3.453175   10.445567   17.890484   -3.077755
       524.0       262.0  122.333572    49.04393    3.409761   12.983689   13.953006     2.55824
       525.0       262.5  123.414627   49.954018    4.440801   11.018915    13.57033   -1.790321
       526.0       263.0  122.372337   49.704422    3.156384   10.171413    6.489876   -2.047509
       527.0       263.5  121.722862   50.725586    4.018803   14.815295   20.940632    2.230902
       528.0       264.0  123.560669   50.185562    4.582616   13.393277    14.33479   -2.760719
       529.0       264.5  123.516739   50.682106    6.284833   15.111897   17.808205    0.596889
       530.0       265.0  123.470711   49.891094    4.904122    13.70669    12.19571   -1.759323
       531.0       265.5  122.965637   50.657791    4.449477   29.756678   12.482691   -1.957751
       532.0       266.0  123.421852   51.434246    3.814084   10.868032   10.400955    1.172659
       533.0       266.5  123.029289   51.496235    5.448709    16.65147   18.539698   -2.570451
       534.0       267.0  124.001122   51.053555    4.874189   15.153786   14.150846    3.465152
       535.0       267.5  125.005455   51.123013    5.706404   17.018991   13.323092    1.614705
       536.0       268.0  122.774757   50.444427    4.281637   13.820988   19.005608    0.576418
       537.0       268.5  123.148407   51.068302    5.840831   12.848728   18.325752   -0.484433
       538.0       269.0  122.700714   51.579777    5.107896   12.965225   13.059304    0.517828
       539.0       269.5  123.048759   51.540562    6.615981   16.861195   18.013041    1.411953
       540.0       270.0  123.356987   51.025784    4.941774   12.687219   12.096902     0.92884
       541.0       270.5  122.563019   51.505302    5.508334   15.961217   26.983561    0.462123
       542.0       271.0  119.105125   51.415573    4.210572    12.40887    8.638921    0.407293
       543.0       271.5  119.335068   50.828976    2.713353   10.682023    7.684597    2.610861
       544.0       272.0  119.239502   51.189514    2.786776    8.978617   14.085793    4.222501
       545.0       272.5  121.302444   52.106903     1.96913    7.046074    6.479308      3.0092
#-----------------------------------------------------------------------------------------------
# experiment: ./TRAJECTORIES
# path: /Users/andreapicco/Google Drive/RESEARCH/TRACKING/Automated_Tracking/TEST/AP2_MOVIE_2/./TRAJECTORIES
# file: trajectory_001252.txt
# dataset: Traj_3_Macro_pDC_Left_Mid_AP2_GFP_LP_fr_600_i_0.5_Airyscan Processing_BG_BL_JTC.txt
# t_unit: s
# delta_t: 0.5
# coord_unit: pxl
# intensity_normalisation: None
