#     frames       t (s)     x (pxl)     y (pxl)           f         u02         u20         u11
       138.0        69.0  409.122223   81.145859    1.801967    4.944521    8.257147   -1.677097
       139.0        69.5         nan         nan         nan         nan         nan         nan
       140.0        70.0  408.233459   82.605865    1.409948      4.9544    6.513396   -1.219309
       141.0        70.5  409.200989     80.6866    1.250574    3.058263   12.151201   -1.249256
       142.0        71.0  410.054047   81.423798    2.041644   10.316649    4.900323    0.380478
       143.0        71.5         nan         nan         nan         nan         nan         nan
       144.0        72.0   409.58667   80.147461    1.722942    5.599518    4.731283    0.539091
       145.0        72.5   409.98996   79.469269    1.814543    6.773355   10.640221    0.576645
       146.0        73.0  409.548279   79.048416    2.170363     12.2564     9.38938   -5.049917
       147.0        73.5  408.110352    80.32486    1.368469    5.418704    6.892694   -2.168233
       148.0        74.0   407.32193   81.013596    1.907783    4.356066    7.396527    1.158751
       149.0        74.5  408.615875   80.797447    3.294403    8.725677    8.925562   -0.575812
       150.0        75.0  408.911194    80.54937    4.474764   11.015409   17.873465    5.104568
       151.0        75.5   407.20282   80.459442    4.519948   17.050976   13.765223    5.089976
       152.0        76.0  408.002899   80.037918    2.668946    6.138219    8.133454   -0.313394
       153.0        76.5  406.357727   80.563049    4.045179   15.484611   14.386541   -5.100563
       154.0        77.0  405.486877   81.342659     3.67535    9.883946    9.147297    0.584613
       155.0        77.5  406.455994   80.949532    4.251886     11.4425   12.413759   -0.581839
       156.0        78.0  406.554596   81.362717    3.564443   16.475559    8.568929   -0.367545
       157.0        78.5  406.197968   81.337608    4.731977   13.308327   10.576554   -0.493806
       158.0        79.0  406.602478   80.660301    4.853342   12.247874   14.265903    1.065531
       159.0        79.5  407.000488   81.006882    5.644728   14.964017    16.76284    -2.30905
       160.0        80.0  406.414795   81.009827    6.840271   16.706289   20.985819    0.801226
       161.0        80.5   406.66983   81.320412    5.768183   15.889362   15.063973    1.006656
       162.0        81.0  407.171326   81.457047    6.235431   18.014791   20.613125    0.494447
       163.0        81.5  406.920013   81.852135    5.543173   19.068298    20.62796   -3.778229
       164.0        82.0  406.276062   81.807114    7.167208   22.366718   16.849911    2.212052
       165.0        82.5  408.027191   83.011375    5.750576   12.464681    14.65917    1.560588
       166.0        83.0  408.749481    82.87989    6.266427   15.442053   17.704945    1.780681
       167.0        83.5    404.5578   82.878571    8.087892   23.366423   18.248531     0.25349
       168.0        84.0  401.391571   83.292458    3.123215    10.30125    7.812514    1.596797
       169.0        84.5  402.431641   82.719925    3.413738    7.886959   10.962834    1.668458
       170.0        85.0  403.215454   82.388863    1.795473    8.179339    4.786169    0.404599
       171.0        85.5  401.841614   83.145386    1.617388    7.408909     5.19943    -1.65475
       172.0        86.0         nan         nan         nan         nan         nan         nan
       173.0        86.5  403.277618   81.980453    1.266658    6.664878   11.335206   -1.025404
       174.0        87.0  405.451996   83.714874    1.412031   18.714222    8.532092    2.794948
#-----------------------------------------------------------------------------------------------
# experiment: ./TRAJECTORIES
# path: /Users/andreapicco/Google Drive/RESEARCH/TRACKING/Automated_Tracking/TEST/AP2_MOVIE_2/./TRAJECTORIES
# file: trajectory_000266.txt
# dataset: Traj_3_Macro_pDC_Left_Mid_AP2_GFP_LP_fr_600_i_0.5_Airyscan Processing_BG_BL_JTC.txt
# t_unit: s
# delta_t: 0.5
# coord_unit: pxl
# intensity_normalisation: None
