#     frames       t (s)     x (pxl)     y (pxl)           f         u02         u20         u11
       387.0       193.5  219.040161   74.840805    1.581361    6.186841   21.755047   -0.583212
       388.0       194.0  218.095764   75.459267    2.150994    5.685008   16.774443    1.037647
       389.0       194.5  218.489655   74.924034    1.415922    5.455348   37.220184   -0.853214
       390.0       195.0  218.166321   75.222679    2.309806    5.053202    6.455562    0.192882
       391.0       195.5  217.601151   74.749336    3.060247    8.862135   11.832099   -0.961319
       392.0       196.0  217.603943   74.551125    3.423044   10.495762   16.377863    2.114731
       393.0       196.5  217.162552   75.002197     3.01881    9.140558    9.103189   -2.963754
       394.0       197.0  216.463058   74.162453    1.889199    3.814803    6.386446   -0.104534
       395.0       197.5  217.034576   75.088768    3.111751    7.706325    8.918097    1.682449
       396.0       198.0  216.344955    74.76104     3.17522    9.515228    8.301729   -2.299854
       397.0       198.5  216.686768   75.404716    3.649785   11.825356    9.802389    2.545266
       398.0       199.0  218.463287    74.40921    3.586388   10.976404   47.629505    0.259214
       399.0       199.5  217.555313   73.633781    2.251928    6.494559     5.11973    0.034309
       400.0       200.0  217.942917   75.475357    3.429846    9.240743    9.603549    0.456907
       401.0       200.5  217.468323   74.894524    2.768341    5.487427   14.219209   -0.112136
       402.0       201.0  218.212341   75.558434    4.093698    9.729766    9.955667   -0.156183
       403.0       201.5  217.861801   74.915878    3.467198   10.038871    7.332567    0.463647
       404.0       202.0  217.063889   75.404243    2.706046    5.997359   12.014155   -1.509922
       405.0       202.5  218.208939   75.129387    4.173142    9.326001   10.564707    0.811019
       406.0       203.0  217.571884   75.220757    3.942653    8.249837   11.590086   -0.486437
       407.0       203.5  218.104202   75.743523    3.755858   10.866243    8.673121    1.286675
       408.0       204.0  217.982285   75.270363    4.289319   17.460161   10.293823   -0.677829
       409.0       204.5  218.130295   75.777451    5.177748   10.559132   23.769007   -1.548833
       410.0       205.0  217.474731   75.944839    4.664473   10.150892   13.088957     1.16662
       411.0       205.5  217.810898   76.065826    5.516457    13.42807    12.74157     0.57334
       412.0       206.0  217.908234   76.452309    4.412315    10.30727   12.258913    0.795821
       413.0       206.5  216.581604   76.350075    6.146636   18.209686   15.828176    0.894633
       414.0       207.0  217.978683   75.718781    5.411596   14.251034   12.654045   -0.405738
       415.0       207.5  217.799744   75.123215    5.128106    13.98836   14.075803    -1.81479
       416.0       208.0  218.301178    76.24678    6.484814   15.650539   17.589876    2.595311
       417.0       208.5  218.862152    75.57029    7.129654   15.992207   22.767481   -0.892432
       418.0       209.0  219.218155   75.755554    6.475931   22.788818    14.93197   -0.406126
       419.0       209.5  218.980103   75.539223    5.880332   14.471669   19.559427    0.776472
       420.0       210.0  219.022629   75.789787     5.44719   12.538416   14.347775    -0.01853
       421.0       210.5  218.045624   74.823936    6.662759   21.919178   15.082005   -3.069183
       422.0       211.0  218.572983   75.203552    5.275004   13.443098   12.495283   -0.137751
       423.0       211.5  219.301102    74.45697     7.73771   23.989559    17.30479   -0.570481
       424.0       212.0  219.438385   74.616798    5.680877   14.348524   28.998245    4.687665
       425.0       212.5  219.597519   73.819695    8.008208   21.619522   18.190777    2.219668
       426.0       213.0    219.9216   73.838295    5.758786   25.763676   21.825562   -5.226048
       427.0       213.5  223.554626   72.646935    7.559511   17.099899   20.549734    2.533588
       428.0       214.0  223.946396   72.861023    5.980939   15.177263   13.618895   -0.582855
       429.0       214.5  225.297043   72.343178     3.52651    10.32258   11.803646    3.507294
       430.0       215.0  225.952667   73.079269    3.938801    8.870461    9.996663    2.032465
       431.0       215.5  224.673599   73.953148    2.802461   14.416049   10.263968    1.648808
       432.0       216.0   227.23819   72.604897    1.278824     5.76211    7.552896   -1.661416
       433.0       216.5  225.761887   75.024376     0.81183    6.369037    2.336603    1.924078
#-----------------------------------------------------------------------------------------------
# experiment: ./TRAJECTORIES
# path: /Users/andreapicco/Google Drive/RESEARCH/TRACKING/Automated_Tracking/TEST/AP2_MOVIE_2/./TRAJECTORIES
# file: trajectory_000862.txt
# dataset: Traj_3_Macro_pDC_Left_Mid_AP2_GFP_LP_fr_600_i_0.5_Airyscan Processing_BG_BL_JTC.txt
# t_unit: s
# delta_t: 0.5
# coord_unit: pxl
# intensity_normalisation: None
