#    frames      t (s)    x (pxl)    y (pxl)          f        u02        u20        u11
       79.0       39.5  40.159893  79.399384   1.369809   7.276899   3.161229  -0.290401
       80.0       40.0  40.008038  80.005867   1.836976   4.455663   7.233125  -1.009973
       81.0       40.5  40.799492  79.698608   2.341827   7.603633   7.435157  -0.511043
       82.0       41.0        nan        nan        nan        nan        nan        nan
       83.0       41.5  42.305702  78.187798   2.245464   6.415755   6.090219  -0.922054
       84.0       42.0  43.349777  78.121437   2.435464   6.234342   9.126042  -0.479447
       85.0       42.5  42.548012  77.210617   2.115099   6.260624   5.852258  -1.107189
       86.0       43.0  42.305649  76.865112   2.803855   6.386795   9.630724  -1.099983
       87.0       43.5  42.867161  77.702988   3.479585  11.512397   9.598995  -0.613059
       88.0       44.0  42.068386  77.260818   3.057108   8.084783   8.695477   0.796622
       89.0       44.5  42.308472  76.389244   3.716698   11.42886  11.434674   3.127144
       90.0       45.0  43.141113  77.518562   3.101545    9.60884   7.010606  -0.384458
       91.0       45.5  42.690056  77.774117   2.041235   17.13826  12.464201  -0.144096
       92.0       46.0  43.470615  78.430389   2.209881   7.426846   9.769807   1.981517
       93.0       46.5  42.706467   76.90773   3.410557  19.340586   8.624834   2.642962
       94.0       47.0   42.65778  78.132225   3.640029  12.064102  19.595615  -0.180026
       95.0       47.5  41.416111  77.961342    3.26116  19.891928  13.285212   5.975785
       96.0       48.0  42.293373  78.012375   4.346778  14.343872  11.079024   0.700706
       97.0       48.5  43.001034  78.088547    3.44311   11.35423   6.851127   0.088289
       98.0       49.0  42.346714  77.838272   4.613488  31.168118   8.972724  -0.262635
       99.0       49.5  42.426319  78.536247   3.538096  15.982144   11.03441   0.073917
      100.0       50.0  42.258018  78.348045     4.3309  14.261439   12.31541   1.228505
      101.0       50.5  42.660034  79.506538   4.536736  15.575335  12.070256   2.828319
      102.0       51.0  41.246479  78.663826   5.724435  20.026806  18.561247  -0.806777
      103.0       51.5  42.304485  78.850502   2.791079   8.530519  17.051477    2.35813
      104.0       52.0  42.606663  78.953049   3.871788  13.225566  19.617273  -3.771497
      105.0       52.5  41.569115  78.126633   3.365377  17.151823  11.306241  -0.223472
      106.0       53.0  41.196915    78.7351   4.301916  12.632895  10.999363   0.203748
      107.0       53.5  41.993942  79.381531   4.256743   9.870412  13.600551   2.009315
      108.0       54.0  41.235912  79.091232   5.511045  13.926115  15.111986  -0.271996
      109.0       54.5  41.040787  78.996742   6.346166  15.382333  16.289261  -1.144389
      110.0       55.0   40.84301  78.562729   5.643884  15.911144  14.221492   3.054721
      111.0       55.5  40.541317  80.058601   4.434643  11.867435   17.29454  -2.656026
      112.0       56.0  41.011414  79.348244   4.142283  24.271715  13.048288    -5.0201
      113.0       56.5  41.883171  77.936874     3.3634  16.950531   8.848022  -2.703061
      114.0       57.0  42.686611  78.946022   3.167284   7.507681   9.677268  -0.742693
      115.0       57.5  42.203926  78.394279   1.980159  19.224407   4.069855   2.178567
#---------------------------------------------------------------------------------------
# experiment: ./TRAJECTORIES
# path: /Users/andreapicco/Google Drive/RESEARCH/TRACKING/Automated_Tracking/TEST/AP2_MOVIE_2/./TRAJECTORIES
# file: trajectory_000192.txt
# dataset: Traj_3_Macro_pDC_Left_Mid_AP2_GFP_LP_fr_600_i_0.5_Airyscan Processing_BG_BL_JTC.txt
# t_unit: s
# delta_t: 0.5
# coord_unit: pxl
# intensity_normalisation: None
