#     frames       t (s)     x (pxl)     y (pxl)           f         u02         u20         u11
       522.0       261.0  453.230347  105.589249    0.806333    5.386469    7.089828    2.466841
       523.0       261.5         nan         nan         nan         nan         nan         nan
       524.0       262.0  458.639618  110.537125    0.765709    9.288855   10.610093   -4.638321
       525.0       262.5         nan         nan         nan         nan         nan         nan
       526.0       263.0  454.306244  108.233818    0.662575    4.085458   12.429607     5.29529
       527.0       263.5         nan         nan         nan         nan         nan         nan
       528.0       264.0  450.952271  109.233963     0.76419    6.296113    7.371658    4.748166
       529.0       264.5         nan         nan         nan         nan         nan         nan
       530.0       265.0  445.315674  106.326233    1.204547    4.230786    3.672244    0.539391
       531.0       265.5  446.145752  105.093224    1.738478   10.439157    6.507226    3.443859
       532.0       266.0  446.191254  107.241623    2.621373    8.050838    7.923896   -0.186205
       533.0       266.5  444.219208  105.284363    1.717932     4.81191    3.684833    0.181922
       534.0       267.0  446.578003   106.61351      1.8907     4.24575   14.359788   -1.017855
       535.0       267.5  445.418121  105.885155    2.090119    4.391837   11.544435    1.841153
       536.0       268.0  447.726105  105.020294    3.898259   13.288532    8.618133    1.656329
       537.0       268.5  447.135803  105.297707     4.31022    8.871085   11.995966    0.095242
       538.0       269.0  446.812286  106.183037    3.645246     11.4719   11.652381   -3.174961
       539.0       269.5  447.764954  105.898705    5.881945   16.646261   23.569717   -3.388373
       540.0       270.0  448.059418  106.212776    4.427347    9.934724    9.498178    0.043526
       541.0       270.5  448.452362  105.312416    4.706321   11.706526   14.767674    0.576088
       542.0       271.0  448.203583  106.009422    7.336321   24.317781   14.661605    0.767309
       543.0       271.5  448.762146  105.342308    4.802553   14.065225   11.526618   -0.547851
       544.0       272.0  448.185486  105.525284    5.809599   20.562761   15.301587   -3.745435
       545.0       272.5  448.803467   105.77034    5.541021   14.465319   14.021416   -1.975947
       546.0       273.0  448.844513  105.620178    8.373915   21.644897   22.901669    1.630994
       547.0       273.5  448.404694  105.113213    6.268316   13.990305   18.374855    1.227929
       548.0       274.0  447.860626  105.580055    6.513666   24.325073   15.823565   -3.573137
       549.0       274.5  448.475952  105.412933    6.986515   22.518913   17.217571    1.854355
       550.0       275.0  448.017792  106.746803    4.312131    14.00349   11.104465   -0.654557
       551.0       275.5  447.319366  106.078415    7.183357   15.938575   23.561214   -0.621504
       552.0       276.0   447.12912  106.056137    6.288853   20.538086   15.708806    1.012811
       553.0       276.5  447.131897  106.006355    4.675906   17.722536   11.940579    1.220254
       554.0       277.0  446.857697  106.439507    4.784957   12.719266   12.666749    0.217874
       555.0       277.5  447.525482  106.818741     3.53157    8.585847   10.535788     1.42028
       556.0       278.0  451.602112  104.478828    3.311239   20.385546    7.692799    4.259184
       557.0       278.5  451.499756  104.591278    3.113678    8.647934    8.070428    0.897141
       558.0       279.0  451.502533  104.663185    1.276505    3.961435     2.45019   -0.893755
       559.0       279.5   449.78479  101.505829    1.686193   10.686761    7.830631   -1.605372
#-----------------------------------------------------------------------------------------------
# experiment: ./TRAJECTORIES
# path: /Users/andreapicco/Google Drive/RESEARCH/TRACKING/Automated_Tracking/TEST/AP2_MOVIE_2/./TRAJECTORIES
# file: trajectory_001321.txt
# dataset: Traj_3_Macro_pDC_Left_Mid_AP2_GFP_LP_fr_600_i_0.5_Airyscan Processing_BG_BL_JTC.txt
# t_unit: s
# delta_t: 0.5
# coord_unit: pxl
# intensity_normalisation: None
