#     frames       t (s)     x (pxl)     y (pxl)           f         u02         u20         u11
       370.0       185.0  122.166656   92.684532    1.155442    2.377995    8.068365     0.80933
       371.0       185.5         nan         nan         nan         nan         nan         nan
       372.0       186.0   128.51828   95.115227    1.723201    6.014515    4.005324   -0.046321
       373.0       186.5  127.440964   95.066254    1.550107    5.452865   10.319626    1.919641
       374.0       187.0  128.130814   96.435455    2.096473    8.305369    6.139739    1.109416
       375.0       187.5  128.380371    94.78067    1.661706   12.858691    12.05232    1.887927
       376.0       188.0  127.442223   94.198936    2.925249   10.063796   10.331791   -4.329524
       377.0       188.5  129.128754   94.400246    2.251934   14.243718   10.876359    4.729825
       378.0       189.0  128.921204   94.291588     2.37449    8.474038    7.673399   -2.279245
       379.0       189.5  129.119675   94.430077      2.9607   12.563204    8.363036   -0.912551
       380.0       190.0  128.381226   95.216217      2.6062   16.386049    5.287163    0.811267
       381.0       190.5  129.154465   95.017891    1.857128    8.754086    7.817689   -4.268237
       382.0       191.0  128.749832   94.681381    2.857793    8.755235    8.783553   -0.936604
       383.0       191.5  127.181259   95.036476    2.469341   13.066769    9.539308    0.317268
       384.0       192.0  127.900833   94.339493    3.306432   10.469277   14.972414   -2.788543
       385.0       192.5  127.781326   94.659172    5.391717   14.187053   13.287083    -2.19097
       386.0       193.0  128.145432   95.216576    3.169449    9.466451   11.350122   -1.528255
       387.0       193.5  128.925674   94.756821    3.583991    9.126699     9.78123    -0.95563
       388.0       194.0  128.156448   94.615135    3.373405   14.948893    7.363285   -1.803776
       389.0       194.5  128.049774   95.489243    3.698739   14.900775    6.679593   -0.241409
       390.0       195.0  128.717514   95.157021    2.851344   10.927644    16.76391   -0.688857
       391.0       195.5  128.927353    94.82653     3.02803   16.308916    7.902325   -2.665595
       392.0       196.0  128.831589   94.032555    4.605335   12.023643   15.810667    -1.45364
       393.0       196.5  128.431747   95.074745    3.479135   18.846088    9.614483    3.140819
       394.0       197.0  127.647491   95.041115    2.724402    7.762989   11.793276    0.383163
       395.0       197.5  128.158905    94.42617    4.180101    8.894159    22.15262   -1.716224
       396.0       198.0  127.790413   94.598312    3.643931   13.737149    8.652016    0.113438
       397.0       198.5  128.139282   94.646751     3.99736   13.907262   12.408353   -3.950223
       398.0       199.0  127.877335   95.840363    3.246778   18.511465   17.200657   -0.262216
       399.0       199.5  127.219238   94.671043    5.622649   17.036459   14.407285   -1.168562
       400.0       200.0  128.285263   95.022827    5.982395   12.598829   23.986853    -0.90382
       401.0       200.5  127.999725   95.175896    5.557466   14.456244   18.309376   -3.800963
       402.0       201.0  128.143723   94.515106    5.811229   20.883667   13.920969   -3.511207
       403.0       201.5  128.444794   95.002533    6.136935   19.511826   17.771635    -3.03319
       404.0       202.0  127.737244   95.030113    5.944024   12.808155   16.477287    0.202684
       405.0       202.5  128.164337    95.39209    4.886445    14.83017   12.818805   -2.206587
       406.0       203.0  127.956177   95.039085    5.749434   19.509167   14.920199    0.447432
       407.0       203.5  128.182297   95.079689    4.638174   13.694004   11.377316   -0.192754
       408.0       204.0  127.845016   94.488976    5.871563   17.099657   15.957964    2.281649
       409.0       204.5   127.29155   94.848602    5.947087   21.592728    18.12237    4.118929
       410.0       205.0  129.309113   95.291855    6.945004   17.371824   20.842907   -0.132327
       411.0       205.5  129.612549   94.921005    4.617036   11.897203   23.624146    0.611394
       412.0       206.0  129.055267   94.925766     5.81316    14.75226    19.37878    1.256274
       413.0       206.5  128.906174   94.788795    6.153823   17.772358   20.520504   -1.810936
       414.0       207.0  129.136017   94.567322    6.014741   16.709206   12.421342     0.94641
