#     frames       t (s)     x (pxl)     y (pxl)           f         u02         u20         u11
       369.0       184.5  428.603333  116.317162    1.595593    4.673039    3.186041    0.382901
       370.0       185.0         nan         nan         nan         nan         nan         nan
       371.0       185.5  427.474121  115.581894    2.873291   12.738388   17.382446     6.60357
       372.0       186.0  426.077881  115.298157     3.03135    9.558371    9.518786    -3.51902
       373.0       186.5   427.03476  116.710556    2.114055   15.913889    7.419553    2.450592
       374.0       187.0  428.095612   116.65567    1.696549    7.400804    9.501904    1.124378
       375.0       187.5  424.705719  115.237953    2.520921     9.93366   26.420664    6.546762
       376.0       188.0  425.555328  115.746094    3.351432   10.182813   15.755011    1.507643
       377.0       188.5   425.38092  115.136032    3.581738   13.835128    9.486564    1.202267
       378.0       189.0  426.590729  115.954872    4.347512   11.790965   11.418842   -0.739356
       379.0       189.5  425.821472  116.174164    4.120894   11.479989   13.146906    2.409914
       380.0       190.0  425.984528  115.973328     6.04097    13.74645   23.837458    3.673031
       381.0       190.5  425.281311  114.932114    4.489295   22.904566   10.142648    2.261746
       382.0       191.0   425.26947  116.257599    4.580368   11.163165   15.313587    1.920839
       383.0       191.5   425.00296  116.509346    6.052417   14.421415   19.615778    0.800517
       384.0       192.0  425.475037  116.327415     4.59609   13.161482   13.153333    0.343438
       385.0       192.5  425.359436  115.610466    3.676561   10.590188    8.788214   -0.015252
       386.0       193.0  425.493866  115.500122    7.220086   25.229126   17.073881    3.137321
       387.0       193.5  424.675415  114.799034    7.812311   21.711243   18.437994   -0.273515
       388.0       194.0  424.915955  114.922844    7.320434   20.324398    17.90304    1.241546
       389.0       194.5  424.055908  114.922272    7.254531   26.629366   17.575378   -0.141375
       390.0       195.0  424.467163  115.441383    6.785844   21.127878   22.104128   -0.977156
       391.0       195.5  423.651703  114.937393    6.327699    21.58079   14.475223   -0.652371
       392.0       196.0  423.663452  115.149956    6.128148   15.790242   15.864147   -0.023789
       393.0       196.5  423.697052   115.52449     7.25774   23.857311   25.939844    2.507472
       394.0       197.0  423.352875  114.509979    7.550279   26.272886   22.017042    3.866458
       395.0       197.5  422.868347  115.050957    7.321202   20.945799   19.999971   -1.849333
       396.0       198.0  422.070801  114.439262    9.176373   32.533146   21.588757    2.281009
       397.0       198.5   422.52887  115.143387    6.522978   19.787598   14.936315   -2.335668
       398.0       199.0  422.322449  115.248695    8.476976    28.99749   21.032738   -0.888678
       399.0       199.5  422.270264  114.506332    8.659649   26.770824   30.276285   -2.170875
       400.0       200.0  422.390839  114.674286    9.193223   44.341587   21.665567    -0.06311
       401.0       200.5  422.858826  115.056305    8.009126   21.765675   29.006388    3.901175
       402.0       201.0  422.713837  114.241196   10.457682   34.787895   27.456551   -3.741754
       403.0       201.5  422.818512  114.241409   10.167347   35.867641   31.853191   -3.740179
       404.0       202.0  423.407806  114.087318    9.890093   34.259987   27.379652   -5.723781
       405.0       202.5  423.197968  115.468727    7.350039   34.205544   18.180475   -6.469747
       406.0       203.0  423.514832  114.542793    9.757799   30.955141   28.986319    2.685616
       407.0       203.5  423.204651  115.630783    8.910785    25.78828   23.653841   -1.853354
       408.0       204.0  422.969849  114.824059   11.708276   37.286926   27.933319    1.347665
       409.0       204.5  422.549622  115.309753   12.129653   39.404312   35.953182    2.496763
       410.0       205.0  423.317017  115.228836   11.283404   36.810097   28.025486    0.405275
       411.0       205.5  424.434662  114.773483   10.980032   34.292789   34.592777   -1.913445
       412.0       206.0  424.303009  115.170853   10.008621   38.255497   23.556791    1.371849
       413.0       206.5  424.279938  114.547791    9.194268   38.339432    26.91378   -7.393185
       414.0       207.0  425.284088  115.522873   11.927612   43.490253   31.810312   -3.092758
       415.0       207.5  424.971649   116.29586    9.916736   26.081415     31.0245    1.547873
       416.0       208.0  424.191986  115.036896   12.931864   35.222218   38.966389    3.003156
       417.0       208.5  424.089905  115.578827   11.677113   40.889347   33.041698    4.319295
       418.0       209.0  423.712708  115.546455   13.255342   41.504105   38.349503    2.354578
       419.0       209.5  423.526184  115.427979   12.037241   41.399258   36.620407   -4.892297
       420.0       210.0   423.44635  115.209641   14.114985   47.573055   39.330849   -2.354038
       421.0       210.5  423.346436   115.27002   13.296289   40.627552   40.006027    5.339413
       422.0       211.0  422.577454  115.485405   12.857488   37.589977   38.039444   -4.317418
