#     frames       t (s)     x (pxl)     y (pxl)           f         u02         u20         u11
       375.0       187.5  300.486847   51.918552    1.845021    4.463381    9.230476    3.050513
       376.0       188.0         nan         nan         nan         nan         nan         nan
       377.0       188.5  299.827423    52.77663    2.073059    7.655634    4.968423    1.309651
       378.0       189.0  300.400269   52.714809      1.3472    5.792374    4.084436   -1.980334
       379.0       189.5  299.147247   53.189903    1.895996    7.471381    5.011928   -1.915377
       380.0       190.0   299.60495   52.939774    1.287344    3.881282    3.596734    0.101982
       381.0       190.5  299.433563   51.150066    1.889039    9.346589    6.029507   -3.057838
       382.0       191.0   297.53775   52.678421    2.392917    5.205262    7.085546   -0.008042
       383.0       191.5  299.476868   51.937489    2.592333     7.33353    8.684779   -2.766209
       384.0       192.0  300.745117   52.906021    2.718382    5.602682    9.514172    1.693996
       385.0       192.5  300.134338   52.820797     5.00271   11.572047   13.427079     1.67937
       386.0       193.0    297.1138   53.195946    2.561881    5.162591    6.764156   -0.263398
       387.0       193.5  297.918579   53.443539    1.875668    3.949406     4.16421    0.845689
       388.0       194.0  297.821747   52.972107    3.131699    7.435237    7.247857   -0.231778
       389.0       194.5  298.049011   52.545986    1.719079    5.457828    5.341036   -1.173524
       390.0       195.0  297.529236     52.6525    3.603442    9.849199    9.079507   -1.619827
       391.0       195.5  298.340729   53.589718    3.705543    8.259689    12.21876    0.192078
       392.0       196.0  298.914978   52.510159    3.048539     8.48885   11.865843   -3.384668
       393.0       196.5  298.118652   52.764973    4.186463   14.265147   16.115734   -6.753744
       394.0       197.0   297.98056   52.648262    3.910851    7.666722   15.593163   -2.089772
       395.0       197.5  297.723755   52.915634    5.392126   11.503166   16.200325    -1.61058
       396.0       198.0    296.7052   52.481388    3.403035   10.239407   11.732342    -1.44802
       397.0       198.5  297.694305   52.214664    5.141358   12.585361   16.012754   -4.439982
       398.0       199.0  296.691345   52.778587    3.981722    8.185232   14.169649   -0.293091
       399.0       199.5  297.302368   53.009258    5.460408   12.990915   19.468687   -2.221721
       400.0       200.0  297.073944   52.489731    5.387738   17.566391   15.122995   -2.347358
       401.0       200.5  299.295502   52.983902    6.657706   15.318803   23.480993   -1.531931
       402.0       201.0  298.554749   53.181236    6.280778    18.07206   21.537724   -2.166924
       403.0       201.5  297.951782   52.474804    6.436142   13.785724   24.061893   -1.444556
       404.0       202.0  298.938934   52.650963    8.081622   22.702063   32.924438   -7.770154
       405.0       202.5  299.796112   52.093483    6.919185   19.747313   26.234385   -5.928983
       406.0       203.0   297.12973   52.657761     7.71244   16.663467   27.737309   -2.009109
       407.0       203.5  297.316132    53.44751    8.423707   23.007689    27.33069   -6.142065
       408.0       204.0   297.87326   53.067963     5.17419   10.173762    19.56045   -0.942948
       409.0       204.5   295.90033    53.01305    5.604709   11.804497   20.236891    0.948307
       410.0       205.0  297.963989   52.697216    5.885753   12.537572   27.374844   -5.190511
       411.0       205.5  295.987793   52.953232    3.410701     5.32929    15.84844    -1.39729
       412.0       206.0  297.431854   53.710957    7.825001   18.258118   31.651543   -4.532165
       413.0       206.5  297.841339   53.348743    5.289691   14.542774   19.136011   -3.358521
       414.0       207.0  296.600861   54.874195    4.915565   12.241445   13.696658    2.721664
       415.0       207.5  297.357574   53.506977    3.928406   11.444086   15.064445    0.644301
       416.0       208.0   298.97348   53.180004    4.687752    8.001107   19.262903    -0.78742
       417.0       208.5  300.612213   52.980057    4.621505   13.082899   11.809055    2.470114
       418.0       209.0  301.241058   52.709606    4.999655   14.591597   13.074014   -1.885899
       419.0       209.5  301.320251   53.054375    4.230834      13.659   12.887247      1.0473
       420.0       210.0  301.607361   52.963898    3.707721    7.742242   19.236027   -0.986086
       421.0       210.5  301.805786   52.941147    4.058245   11.218552   14.433598   -2.440617
       422.0       211.0  301.046631    54.16864    3.703829     6.53379   10.695449   -1.133981
       423.0       211.5  301.580505   53.272137    4.347054   13.591544   17.044184   -3.369882
       424.0       212.0  301.883209   53.204632    5.305912   12.940873   12.793441   -0.832699
       425.0       212.5  301.174286   53.167988    5.428938    13.77098    14.66905    1.264061
       426.0       213.0  300.741058   54.191628     4.74651   10.159588   18.025826   -1.354387
       427.0       213.5  300.051117   53.813313    4.719591     9.33735   13.044589    0.005749
       428.0       214.0  301.087677   53.433865    5.950905   23.354603   14.698595     3.80594
       429.0       214.5  301.624146   53.739231    5.564865   12.194395   15.650558    2.369644
       430.0       215.0  301.515228   52.869076    4.797774    19.15864   11.255361   -1.679591
       431.0       215.5  300.375793   53.573692    6.593533   18.158249   20.017267   -0.083721
       432.0       216.0  301.406097   53.550404    4.866842   13.761704   13.698878    1.071088
       433.0       216.5  301.577057   53.559593    6.703935   15.187098   22.630175    2.823535
       434.0       217.0  301.241302   53.049431    5.638091    17.58827   14.660213    1.698726
       435.0       217.5  300.862183   53.447605    7.606266   21.602783     22.4105    5.729403
       436.0       218.0  300.530396   53.572556    8.506251   22.508211   24.055302    -0.40514
       437.0       218.5  301.272034   52.933315    8.328886   22.148409   24.786312   -1.693337
       438.0       219.0  300.988007   53.702862    8.058911   23.891497   21.432293    4.728501
       439.0       219.5   300.62851   53.326309    8.200036   20.191189   26.535339   -1.395007
       440.0       220.0  301.017639   53.245491    9.325034   27.232008   19.712566    1.374496
       441.0       220.5  301.345703   52.912113    8.399787   19.795212   24.926775    2.448533
       442.0       221.0  301.725037   53.533585    6.761084   25.081474    20.87447    4.316761
       443.0       221.5  301.093109    53.37796    8.033169   24.128462   18.270544    2.739945
       444.0       222.0  301.055634   53.192589    8.860013   30.561226   25.702421    2.203779
       445.0       222.5   301.49823   53.234016    8.487552   19.007627   27.331057    1.978301
       446.0       223.0     301.487   53.144432   11.499173   30.908888   33.390083    0.936037
       447.0       223.5  301.671509   52.573338   11.538053   33.339375   28.593277    1.380625
       448.0       224.0  301.745667   52.715988    9.189586   22.152498   25.529009    4.521382
       449.0       224.5  301.069794   52.810246    10.77223   30.256466   32.096218    -1.42343
       450.0       225.0  300.503418   53.230762    9.485415   25.576162   28.166098    3.111954
       451.0       225.5  300.906097   53.333336   11.649303   30.278402   33.983501   -2.638617
       452.0       226.0  300.758331   53.015133   12.691225   29.038485   37.943779    4.664881
       453.0       226.5  300.989838   53.572247   10.934113   31.733892   35.571545    4.174172
       454.0       227.0  300.611481   53.575871   11.166554    30.40328   32.299423    5.545609
       455.0       227.5  300.706055   54.169399    9.310456   26.442022   27.342285   -0.654766
       456.0       228.0  300.292999   52.518387   11.495111   32.473602   31.897066   -1.002432
       457.0       228.5  299.367249   53.099037    8.395505   27.051306   26.434694   -1.378952
       458.0       229.0  299.390137    52.78241    6.526566   19.919006   17.955732   -1.663588
       459.0       229.5  299.577118   52.708862    5.637452   12.761682     15.5674    0.195044
       460.0       230.0  300.919037   53.075676    3.054906    6.291168    14.26416    1.784485
       461.0       230.5  301.190613   53.039658    3.289815    8.409511    10.95882    0.963019
       462.0       231.0  300.569122   52.771408    1.971271    4.482608    4.434728    0.705671
       463.0       231.5  298.532196   47.321522    1.389896    3.502202    4.383919    1.589653
#-----------------------------------------------------------------------------------------------
# experiment: ./TRAJECTORIES
# path: /Users/andreapicco/Google Drive/RESEARCH/TRACKING/Automated_Tracking/TEST/AP2_MOVIE_2/./TRAJECTORIES
# file: trajectory_000838.txt
# dataset: Traj_3_Macro_pDC_Left_Mid_AP2_GFP_LP_fr_600_i_0.5_Airyscan Processing_BG_BL_JTC.txt
# t_unit: s
# delta_t: 0.5
# coord_unit: pxl
# intensity_normalisation: None
