#     frames       t (s)     x (pxl)     y (pxl)           f         u02         u20         u11
       394.0       197.0  240.183655  125.933342    1.203788    2.606648    2.500833   -0.244209
       395.0       197.5         nan         nan         nan         nan         nan         nan
       396.0       198.0   240.46048  125.956299     1.87938    4.222563    7.441953   -1.411962
       397.0       198.5         nan         nan         nan         nan         nan         nan
       398.0       199.0  240.545883  125.305084    3.484568    12.04006   10.531163   -4.259728
       399.0       199.5  238.985779  126.613113    2.275548    5.293262    6.951383    1.638428
       400.0       200.0   239.33226  126.394028    2.800158    8.901119    6.094846    0.342374
       401.0       200.5   240.03688   126.70108    2.504615    5.800174   10.783876   -1.175373
       402.0       201.0  239.850632  126.116829    3.567783     6.88677     7.17584    0.546308
       403.0       201.5  238.541504  126.155807    3.542065    7.493983   10.599971    0.096526
       404.0       202.0  239.015121  125.574631    3.125407    9.229248    5.427702    0.303735
       405.0       202.5   239.72525  125.247879    2.793247    6.238564    6.822383    0.278424
       406.0       203.0  238.990967  126.799118     2.99988    7.511662    6.789825    1.099177
       407.0       203.5  238.932404  125.953491    3.519039   11.396018   11.918587    3.183018
       408.0       204.0  238.971115  126.387756    2.631712     7.10169    7.444724    0.038389
       409.0       204.5  238.579132  126.337372    4.918701   10.787544   11.784062   -0.904606
       410.0       205.0  239.141251  127.172485    5.760278   17.299269   14.382954    0.783383
       411.0       205.5  238.269455  126.180634    4.306391   12.460072   10.780636   -2.503768
       412.0       206.0  237.773636  126.571449    3.520437    8.523842   17.044188   -1.024356
       413.0       206.5  237.848434  127.124443     5.29288   11.154777   21.099621    1.502074
       414.0       207.0  236.581253  126.261765    5.068727   13.688183   18.999891    0.358961
       415.0       207.5   235.45076   126.33065    3.710494    9.245509   13.247087   -0.151125
       416.0       208.0  237.051926  126.438194    4.550068     13.1177   14.037154   -0.038796
       417.0       208.5  235.829773  126.105324    5.557501   14.421491   21.272663    0.417821
       418.0       209.0  235.601044  126.832191    5.816424   10.528808   24.478571    0.488057
       419.0       209.5  235.798203  126.751038    5.236197   12.324124   18.645512    3.439312
       420.0       210.0  235.527908  126.268623    5.616434   17.300879   18.558805     0.41147
       421.0       210.5  235.168915   126.84642    6.226586   13.254705   22.027325   -0.348798
       422.0       211.0  235.812637  126.034233    6.311236   14.619627   27.875109    4.179763
       423.0       211.5  235.823364  126.653587    7.853775   22.709929   28.827421    6.856553
       424.0       212.0  236.401199  126.245514    7.069105   15.938937   26.541168    3.571577
       425.0       212.5  234.724594  125.973145    5.936661    15.77049   23.244141    5.566636
       426.0       213.0  236.575546  125.489136    5.294611   13.101476   19.717115     2.97232
       427.0       213.5  234.944687  125.955864    5.440921   12.883107   16.341835    2.640116
       428.0       214.0  235.455505  126.181808    5.281022    11.18515   17.187899   -0.308948
       429.0       214.5  236.087936  126.580788    7.667238   20.514587   33.350708     -0.1851
       430.0       215.0  236.292023  125.874405    7.889162   21.155266   29.499479   -5.311009
       431.0       215.5  236.583389  126.177719    10.23749   24.883348   31.248352    2.853542
       432.0       216.0  236.509506  126.748604    9.649941   24.885521   35.650436    1.334402
       433.0       216.5  236.006653  126.116615    9.116218   31.283709   20.616964    3.366242
       434.0       217.0  236.951538  125.840317    6.906005   15.307893   36.611748    -3.50779
       435.0       217.5  235.837753    125.6231    10.07331   27.028522   44.025379   -1.155156
       436.0       218.0  236.723083  125.699715   10.979454   23.860699   39.624378    -2.90504
       437.0       218.5  236.736313  125.872658    8.485302   19.456194   29.378881   -0.332972
       438.0       219.0  235.817932  125.918274    8.980344    20.36397   27.898939    1.367324
       439.0       219.5     235.875  126.195511    9.475679    22.24992   28.473333   -1.411682
       440.0       220.0  235.636017  125.804718   11.064038   23.948236   50.106255    8.421531
       441.0       220.5    236.1492  125.734566     6.71595   20.372393   19.575058   -2.814982
       442.0       221.0  236.493393  126.491676    7.939962    18.35331    40.91769   -3.779892
       443.0       221.5  235.846146  126.369278     6.31382   14.508856    29.32996   -1.046476
       444.0       222.0  233.983994  126.110863    6.222618   13.840074   16.720728    1.814351
       445.0       222.5  234.515228  125.487679     6.62923   18.117304   21.868721   -2.960065
       446.0       223.0  233.266846  125.414902     5.35785   14.045745   16.256968    3.202282
       447.0       223.5  233.779999  125.301987    3.360345   10.249436    8.342857     -1.3571
       448.0       224.0  233.796585  125.996246    5.986392   14.660069   14.384593    2.779444
       449.0       224.5   233.94635  125.627014    3.906239    11.89375     10.1168    1.853411
       450.0       225.0  234.026764  125.631111    5.692526    18.70261   17.910778    -3.12007
       451.0       225.5  233.196243  125.661621    4.027065    8.389039    13.21678    0.307178
       452.0       226.0  234.137009  125.651657    4.314054   10.305923   11.515115    0.782567
       453.0       226.5  232.220108  125.760834    4.581559   11.051997    9.830118    0.669602
       454.0       227.0  232.437454  126.318123    4.739748   14.069175   12.976543    0.388118
       455.0       227.5  232.642365  125.453362    6.092963   17.499941   16.655657    1.302788
       456.0       228.0  231.237076  126.490891     4.96668   12.372549   11.323996     0.71477
       457.0       228.5  230.837112  125.871902    2.799473    5.626117    5.912655   -1.104997
       458.0       229.0  230.431183  125.435509    4.880699   14.386929    10.45721   -0.215182
       459.0       229.5  230.187042  125.188354    5.458252   12.667208    14.72754    3.320356
       460.0       230.0   230.87886    125.0737    4.754683   14.386754    9.967026    0.246271
       461.0       230.5  231.362213  125.231575    5.476626   15.264548   10.942249    3.051202
       462.0       231.0  231.476288  125.116737    2.824147    9.736813    5.588868    2.846641
       463.0       231.5  233.284897  124.372124    2.611482    9.269563    5.804995    0.635256
       464.0       232.0  232.146622  126.002739    5.714114   22.213427    8.746989   -0.701771
       465.0       232.5  233.161224  124.762047    5.784553   12.343988   16.109293    1.295631
       466.0       233.0  236.003052  125.890175    5.015177   15.992073   10.417174     2.02835
       467.0       233.5  236.965149  125.459259    4.507548   11.319271    9.928496    0.839985
       468.0       234.0  235.129303  126.011124    5.017725   21.721901   15.550729    7.066216
       469.0       234.5  236.549362  125.735863    3.709032   10.997981    9.130541     0.01667
       470.0       235.0  241.505234  127.132515    2.123547    6.101501    4.395192    0.114427
#-----------------------------------------------------------------------------------------------
# experiment: ./TRAJECTORIES
# path: /Users/andreapicco/Google Drive/RESEARCH/TRACKING/Automated_Tracking/TEST/AP2_MOVIE_2/./TRAJECTORIES
# file: trajectory_000880.txt
# dataset: Traj_3_Macro_pDC_Left_Mid_AP2_GFP_LP_fr_600_i_0.5_Airyscan Processing_BG_BL_JTC.txt
# t_unit: s
# delta_t: 0.5
# coord_unit: pxl
# intensity_normalisation: None
