#    frames      t (s)    x (pxl)    y (pxl)          f        u02        u20        u11
      247.0      123.5  96.795631   60.09256   2.113864     4.5902   6.455369   0.713054
      248.0      124.0  94.919533  59.115345   1.380341   2.492213   4.096894   0.179712
      249.0      124.5  95.382301  59.772366   1.383709    4.52879    3.07103  -0.248645
      250.0      125.0  95.651642  58.983475   1.321625    2.21959    3.09606  -0.100233
      251.0      125.5  95.856468  59.964256   2.204256   4.771641     5.1099   1.266169
      252.0      126.0        nan        nan        nan        nan        nan        nan
      253.0      126.5   94.03286  58.977726   1.885511   5.284393    3.45297   0.906369
      254.0      127.0  95.955147  62.320343   1.592794   7.075799   4.405944   2.921469
      255.0      127.5   94.96627  59.914204   1.560254   5.044704   4.872952    1.93275
      256.0      128.0  93.961472  60.301376   1.267409   3.957765   2.377555  -0.535478
      257.0      128.5  94.288528  60.690346   1.713649   5.721922   3.988614    -1.5431
      258.0      129.0        nan        nan        nan        nan        nan        nan
      259.0      129.5   93.51561  61.514278   1.527109   5.221412   2.728574    0.27961
      260.0      130.0  95.378891  59.300137   1.566496   4.966434   4.527001  -1.113255
      261.0      130.5  94.548065  60.289364   2.307389   7.970488   5.385459   0.326409
      262.0      131.0  94.001663  60.510216   1.527546   3.457146   5.966475  -1.500717
      263.0      131.5  93.544121  62.815083   2.098858   7.319236   5.498422  -1.964149
      264.0      132.0  94.302834  60.633419   1.945021   5.124673   4.367304  -0.656559
      265.0      132.5        nan        nan        nan        nan        nan        nan
      266.0      133.0  97.434616  61.380138   2.098921   6.440177    6.44199  -0.504533
      267.0      133.5  98.724762  60.961002   1.902243   5.114764   3.910918   1.036971
#---------------------------------------------------------------------------------------
# experiment: ./TRAJECTORIES
# path: /Users/andreapicco/Google Drive/RESEARCH/TRACKING/Automated_Tracking/TEST/AP2_MOVIE_2/./TRAJECTORIES
# file: trajectory_000521.txt
# dataset: Traj_3_Macro_pDC_Left_Mid_AP2_GFP_LP_fr_600_i_0.5_Airyscan Processing_BG_BL_JTC.txt
# t_unit: s
# delta_t: 0.5
# coord_unit: pxl
# intensity_normalisation: None
