#     frames       t (s)     x (pxl)     y (pxl)           f         u02         u20         u11
        90.0        45.0  376.924988   55.896107    1.388928    4.303277    3.033067   -1.482148
        91.0        45.5         nan         nan         nan         nan         nan         nan
        92.0        46.0  376.583679   55.719318      1.5747     2.74779    3.464384    0.295996
        93.0        46.5  375.317047   55.708267     1.25104    2.380079    3.211555    0.123991
        94.0        47.0  375.568634   57.550133    1.291571    2.924176     3.08847   -1.093138
        95.0        47.5  376.423401   56.885395    3.070112    7.830227    5.296288    0.551635
        96.0        48.0  376.302917   55.950092    2.793573    7.036635    4.372426   -0.108753
        97.0        48.5   375.57901   56.637566    2.600294    7.771696    6.235769    2.254818
        98.0        49.0  374.849152   56.905296     3.32096   10.882814    7.980181    2.481253
        99.0        49.5  375.508789   56.493382    4.529645   10.708756    16.28577    0.696406
       100.0        50.0  375.888733   56.456417     4.36628   16.666208    7.248376    -0.25399
       101.0        50.5  375.501984   56.526852    4.975199   17.909838   10.795067   -1.941858
       102.0        51.0   376.58139   56.056026    5.611429   11.581431   15.704626    -1.08703
       103.0        51.5   376.56311    55.93652    3.118783    8.019825    9.285399    0.332814
       104.0        52.0  375.922363   55.888081    3.323892    4.909217   12.410047    0.803328
       105.0        52.5  377.393524   56.208664    5.526517    9.802671   33.815468   -2.063297
       106.0        53.0  376.082458   55.432045    4.396688   12.492338    13.79038   -0.977675
       107.0        53.5  376.138428   56.050915    6.255501    10.61792   28.601812   -2.780436
       108.0        54.0  375.408569    56.90564    4.998564    11.97632   16.615915   -1.867217
       109.0        54.5  376.086823   56.620724    6.050592   17.101753   13.516212    -1.24496
       110.0        55.0  376.124817   56.010391    7.963774   20.538534   22.907742   -1.805176
       111.0        55.5  375.597015   56.625187    5.351027   14.037351   17.081738   -3.463466
#-----------------------------------------------------------------------------------------------
# experiment: ./TRAJECTORIES
# path: /Users/andreapicco/Google Drive/RESEARCH/TRACKING/Automated_Tracking/TEST/AP2_MOVIE_2/./TRAJECTORIES
# file: trajectory_000211.txt
# dataset: Traj_3_Macro_pDC_Left_Mid_AP2_GFP_LP_fr_600_i_0.5_Airyscan Processing_BG_BL_JTC.txt
# t_unit: s
# delta_t: 0.5
# coord_unit: pxl
# intensity_normalisation: None
