#    frames      t (s)    x (pxl)    y (pxl)          f        u02        u20        u11
      243.0      121.5  24.711973  66.940559    1.39745   2.018072   3.549374  -0.300925
      244.0      122.0  25.561214  65.977432   1.356812   2.935427   4.759842  -1.144287
      245.0      122.5  25.643517  67.464264   1.661703    4.43447   4.382134  -1.123914
      246.0      123.0        nan        nan        nan        nan        nan        nan
      247.0      123.5  23.988981  67.313644   1.443269   3.173678   4.871133  -0.610338
      248.0      124.0   24.91996  67.802872   1.332318   2.639443   5.330565   1.280726
      249.0      124.5  24.543636  67.689484   2.825172   7.492423  13.035491    3.54213
      250.0      125.0  25.813427  67.178818   2.888585   9.007398   7.833501  -0.867568
      251.0      125.5  24.922525  66.906075   2.223822   7.436095   7.308155  -1.144737
      252.0      126.0  24.760904  67.780777   2.743228   6.424874   7.476565   1.818495
      253.0      126.5  25.043228  67.074966   1.899333   6.444018   3.669643  -0.769856
      254.0      127.0  25.045734   67.57122   3.249784   9.806993   8.974092    1.44411
      255.0      127.5  24.778576  67.144791   3.986547  14.370904   7.937397   2.146885
      256.0      128.0  25.461763  67.957596   3.778714   11.66925  11.179233  -1.461153
      257.0      128.5  25.463478  67.702026   2.904887   9.280638   9.041746   1.088519
      258.0      129.0  25.261511  67.894043   3.823971  16.615234   9.461272   2.357784
      259.0      129.5  25.025057  67.662819   4.723929  11.271302  15.158629   2.811869
      260.0      130.0  25.520535   67.37796    3.05174  12.787994   6.516744  -0.175177
      261.0      130.5  24.125813  67.173317   4.301382   9.604946   9.772491   1.711045
      262.0      131.0  25.821007  67.202011   3.797335  13.368976   8.274979  -1.684808
      263.0      131.5  25.208864  67.827774   2.339072   7.449063    6.71602   2.509102
      264.0      132.0  25.689541  67.285957     4.1117  13.767189   9.789709  -1.311595
      265.0      132.5  25.134501  68.053047   3.036534   8.251689   6.693387  -0.832268
      266.0      133.0  25.607508  67.781075   3.117215   7.232551  15.712527  -4.446127
      267.0      133.5  25.878132  67.831108   6.749676  15.159088  21.262318   2.096285
      268.0      134.0  26.126242  68.226006   4.730484  17.429735   9.435167   0.425707
      269.0      134.5  26.079287  67.048798   4.595613  11.940597  13.603442   1.001472
      270.0      135.0  26.312782  67.571701   3.812197   9.002708  10.056582  -1.853883
      271.0      135.5   26.55291  67.414276    4.73651  12.341367  19.343868   1.836013
      272.0      136.0   26.86565  68.064751   3.863086  11.045479  12.095608  -2.526849
      273.0      136.5  27.272976  67.391304   4.974178   14.92275   16.98831  -1.528024
      274.0      137.0  26.024273   67.68924   5.602514   14.04538  13.554508  -0.821237
      275.0      137.5   26.68432  67.143433   3.951543   11.79965    9.33437   1.241177
      276.0      138.0  26.863979  68.010551    4.64818  11.108295  14.278589   0.960721
      277.0      138.5  25.592972  68.460556   4.876145  13.994274   12.34812  -1.060898
      278.0      139.0  26.155655  68.218864   5.903513  20.578983  16.445127  -3.961135
      279.0      139.5  26.400972   67.73317   3.883091  13.479875  10.942983   1.884924
      280.0      140.0  25.878487  67.928078    4.77933  13.965329  11.215347  -0.442819
      281.0      140.5  26.044842  68.029625   4.444917  10.733861  13.267219   1.366457
      282.0      141.0   25.16091  68.215332   4.232985  11.157564  11.658541  -0.647824
      283.0      141.5  25.903942  68.195129   5.751024  16.207729  16.627403  -3.150676
      284.0      142.0  25.144423   68.51989   5.338902  16.133915  14.928398    2.88658
      285.0      142.5  25.408245  68.137161   5.786629  15.148188  15.097051  -0.511505
      286.0      143.0  24.144932  68.198616   4.410512  15.843204   9.906466    0.27874
      287.0      143.5  23.860332  67.737442    5.84342  18.300482  16.095299   0.351612
      288.0      144.0  24.155941  68.348778   7.751767  25.777304  18.724487   2.878979
      289.0      144.5  24.442789  68.383957   5.204344  18.334513   13.86769   3.987362
      290.0      145.0  24.084911  67.408073   4.058531   9.922579  12.476973  -0.258823
      291.0      145.5  23.998501  67.946854   4.371475   13.14198  13.931882   2.168617
      292.0      146.0  24.212513  68.105858   5.711973  15.540276  12.483143   0.429992
      293.0      146.5  24.601748  68.049591   4.475039  14.074501  10.488221  -1.081616
      294.0      147.0  24.082445  68.584381   5.891025  17.619896  16.858702  -2.511161
      295.0      147.5  24.913624  68.378761   6.190215   18.54949  17.216938   3.337054
      296.0      148.0  25.245033   68.52095   6.334703  22.133429  12.965323  -0.329533
      297.0      148.5  24.714104  68.331306     6.7619  25.428692   16.03124  -4.599967
      298.0      149.0  24.804785  68.370964    7.93182  23.834278  21.204428    -0.4106
      299.0      149.5  24.757086  68.230797   7.176148  21.817879  17.675591   3.528404
      300.0      150.0  23.929413  67.917007   6.226553  21.727005  12.434053   2.001452
      301.0      150.5   22.75942  68.073486   7.447039  20.400814   18.90263  -0.917693
      302.0      151.0  23.133612  68.130287   7.684669  25.917471   19.40307   3.950553
      303.0      151.5  23.794685  68.249382   6.211512  19.361664  12.963503  -0.821789
      304.0      152.0   24.31609  68.452057   7.696837  21.156044  23.376621    0.77142
      305.0      152.5  22.671057  67.806847   8.395192  36.917469  18.270124   4.257524
      306.0      153.0  23.464342   68.41935   7.508241  28.770428  19.346838   1.455647
      307.0      153.5  23.289112  68.192787   7.862394  26.158512   19.15308   3.968843
      308.0      154.0  23.534847  68.937561   7.074907  20.814898  18.058516   0.464518
      309.0      154.5  23.209347  68.804092   5.508438  12.859164  18.825554  -2.551163
      310.0      155.0  24.418623  70.045219   7.796984   17.87644  23.593742  -0.568804
      311.0      155.5  25.287769  70.650543   6.943138  18.480665  20.455561   2.125701
      312.0      156.0  25.619638  70.863014   5.752816  24.438372  13.575774  -0.111623
      313.0      156.5  29.461102   72.06147   3.548266   15.66636   8.824935   2.201381
      314.0      157.0  31.437313  72.223328   1.540139    3.13813    8.00952   0.142673
#---------------------------------------------------------------------------------------
# experiment: ./TRAJECTORIES
# path: /Users/andreapicco/Google Drive/RESEARCH/TRACKING/Automated_Tracking/TEST/AP2_MOVIE_2/./TRAJECTORIES
# file: trajectory_000510.txt
# dataset: Traj_3_Macro_pDC_Left_Mid_AP2_GFP_LP_fr_600_i_0.5_Airyscan Processing_BG_BL_JTC.txt
# t_unit: s
# delta_t: 0.5
# coord_unit: pxl
# intensity_normalisation: None
# eccentricity_pval: 0.14178852461649527
# eccentricity_R: 0.8076304113716364
