#     frames       t (s)     x (pxl)     y (pxl)           f         u02         u20         u11
       367.0       183.5  331.335358   18.006582    1.702667    6.055856    4.114009   -1.346673
       368.0       184.0         nan         nan         nan         nan         nan         nan
       369.0       184.5   328.80719   19.677176    1.278426    4.473874     2.32224    0.604859
       370.0       185.0  329.707703    16.98974    1.662859    3.465765    4.057162    0.340156
       371.0       185.5   329.98407    17.72971    1.552541    4.324008    3.597453    1.114753
       372.0       186.0         nan         nan         nan         nan         nan         nan
       373.0       186.5  327.934814   19.001005    1.385186    2.207003    5.116441   -0.051969
       374.0       187.0  327.852478   19.233025    1.929352    6.139468    5.253871   -1.406022
       375.0       187.5  327.847961   19.657866     1.52591    3.500031     3.00174    0.596938
#-----------------------------------------------------------------------------------------------
# experiment: ./TRAJECTORIES
# path: /Users/andreapicco/Google Drive/RESEARCH/TRACKING/Automated_Tracking/TEST/AP2_MOVIE_2/./TRAJECTORIES
# file: trajectory_000826.txt
# dataset: Traj_3_Macro_pDC_Left_Mid_AP2_GFP_LP_fr_600_i_0.5_Airyscan Processing_BG_BL_JTC.txt
# t_unit: s
# delta_t: 0.5
# coord_unit: pxl
# intensity_normalisation: None
