#     frames       t (s)     x (pxl)     y (pxl)           f         u02         u20         u11
       262.0       131.0   136.94397   40.183971    1.468641    3.591512    6.065548    -0.46953
       263.0       131.5         nan         nan         nan         nan         nan         nan
       264.0       132.0  137.319794   40.369705    1.724928    4.227681    7.012479   -0.105851
       265.0       132.5  136.782379   39.201557    2.743405    7.438883    8.297585    0.768544
       266.0       133.0  134.149506   39.792622    1.400881    3.546025    2.722123    0.569961
       267.0       133.5  134.684219   40.162117     2.25973    5.750343   10.542841   -3.181128
       268.0       134.0  136.268997    40.18396    2.645589    5.082937   10.971087    0.159902
       269.0       134.5         nan         nan         nan         nan         nan         nan
       270.0       135.0  135.571045   40.357964    2.487287    6.720707     7.98591    -0.37568
       271.0       135.5   136.03186   40.503761    1.970541    3.517992   10.191945   -0.214352
       272.0       136.0  137.504974   40.131027    2.441606    5.044592     9.55918    1.129186
       273.0       136.5  135.529175   40.244892    3.468751    7.900108   11.141439    1.653607
       274.0       137.0  135.640366   39.727386    2.242384     8.45699    5.859094    2.043955
       275.0       137.5   134.51886   41.366318    1.907546    3.117918    9.472646   -0.253079
       276.0       138.0  136.580231   39.548725    3.207306    8.410211   10.607508    1.505919
       277.0       138.5  139.909286    39.96497     1.73429    2.518652    6.816823   -0.761709
       278.0       139.0  136.100571   40.138546    3.809103    7.314809   24.861683   -3.207109
       279.0       139.5  136.291962   40.853489    2.597792    5.179189   14.316986   -0.860713
       280.0       140.0   135.90332   40.067547    2.096647    9.286791     6.99794   -1.406459
       281.0       140.5  136.015808   38.402534     2.50773    7.277008    7.759618   -1.062816
       282.0       141.0  134.536011   40.721928    1.603989    2.659125    5.981532   -0.049596
       283.0       141.5  135.239059    40.06955    2.386118    7.560372    9.792595    5.008679
       284.0       142.0  135.342224   41.133694    1.928794    4.030133    6.563957    0.477023
       285.0       142.5  136.244766    41.07082     2.51686    5.572026   12.283463   -0.939216
       286.0       143.0  138.333313   39.610916    5.368193   12.774054   29.998892   -3.679101
       287.0       143.5  141.159485   40.659435    3.728971   10.339456   18.132225   -5.995699
       288.0       144.0  144.418167    40.43721    2.662575    4.343607   14.445804    0.174829
       289.0       144.5  142.066574   40.039856    2.939441    7.192356    11.14391   -0.180251
       290.0       145.0  142.454071   39.838619    4.267703   10.415119   18.962729    4.680276
       291.0       145.5  138.031769   40.915764    4.751297     8.53367   24.856915   -2.691325
       292.0       146.0  136.277969   40.107868    3.085551   10.365019     18.4823    4.388764
       293.0       146.5  136.444534   40.485962    3.786739   10.420511   14.596554      4.8142
       294.0       147.0         nan         nan         nan         nan         nan         nan
       295.0       147.5  136.553864   41.694229    2.670744     6.03579    8.801585   -1.029569
       296.0       148.0         nan         nan         nan         nan         nan         nan
       297.0       148.5  137.343414   40.903645    3.767247   10.118393   15.066628     0.25659
       298.0       149.0  137.330246   40.954956    2.504324    5.549008   16.442724    -1.63061
       299.0       149.5  135.677765   41.898003    2.341142    7.480711    4.568836    1.646666
       300.0       150.0  137.223862   40.672611    2.487623    8.234324    6.222054    0.864836
       301.0       150.5  139.847824   40.924576    2.454604    4.306692    11.78595   -2.263549
       302.0       151.0  137.933914   40.721848      4.7079   10.795736   14.737812   -1.249703
       303.0       151.5  137.029419   40.892563    2.411621    9.450445    9.736914    0.595967
       304.0       152.0  138.475037   40.886028    3.323773    5.066356   21.962368    0.004661
       305.0       152.5  136.922073   40.916389    3.899797    8.163084   18.578117    2.303285
       306.0       153.0  135.515503   39.178703    2.594235   13.600167    5.781296    2.853516
       307.0       153.5  135.842606   40.587784    2.656613    6.631365   12.503105   -3.656718
       308.0       154.0  135.300308   40.861382    2.464256     5.66404    11.61236   -1.593844
       309.0       154.5  138.938156   41.425282    5.899739   15.825605   27.527735    2.748791
       310.0       155.0  136.598373   40.345425     4.50666   10.250561   27.011209    3.610489
       311.0       155.5   136.79248   40.647739    4.954076   12.496624   21.242523    2.576404
       312.0       156.0  137.003967   40.888756    4.381488    12.45796   23.925123   -2.893734
       313.0       156.5  136.177399   40.435295     4.50657   13.591413   17.520706    -3.34325
       314.0       157.0   138.90506   42.720188    2.043089    5.690253    7.442388    0.546025
       315.0       157.5  135.037766   42.355545    3.717764   12.382048    7.527408    2.249776
       316.0       158.0  134.454315   40.782413     2.84414    7.640056   10.823565    3.609374
       317.0       158.5  135.251801   41.111359    3.217978    8.056027    9.517928    1.810642
       318.0       159.0  135.783539   40.100712    3.275122   14.286963    6.191053    3.597617
       319.0       159.5  135.312988   40.479897    3.025792    8.735889    6.608348    1.671156
       320.0       160.0   134.48436   40.481411    3.080896    9.987591   11.442508   -2.860153
       321.0       160.5   135.66864   41.062065    3.270954   10.930783    6.836224    1.205826
       322.0       161.0  135.206848    40.15834    4.216524   11.609386    11.93399   -1.034304
       323.0       161.5  135.156204   40.463642     4.34359   13.509842   14.926985   -0.735823
       324.0       162.0  134.731537   40.288548    5.988572   18.234303    17.41264    1.936386
       325.0       162.5  135.720673   40.828064    5.469596   18.186239   11.697641    0.043497
       326.0       163.0  134.961945   40.020885    2.668352   11.394218    7.617672     3.32998
       327.0       163.5  135.477142   41.229755    4.960365   15.026813   12.208301    1.564824
       328.0       164.0  135.545197    38.51429     2.85252    8.497322   10.616191   -3.559623
       329.0       164.5  136.270569    39.53804    3.810919   14.154138   10.927765    1.957807
       330.0       165.0   135.91214   39.986187    2.794874   11.174486   13.443566     7.00411
       331.0       165.5  135.896378   40.484806    3.369961   10.735394    9.444496    4.266116
       332.0       166.0  135.518967   39.692348    3.611478    9.863153   10.900855    1.116697
       333.0       166.5  135.726654    41.13467    4.346021    8.508548    15.47713    1.489227
       334.0       167.0  136.011749   40.173466    4.871378   23.131681    8.448773    0.432498
       335.0       167.5  134.718704   40.729687    3.054692    10.01195    8.112686   -0.396759
       336.0       168.0  135.432602   40.533379    6.439434   25.649725   18.276852    6.728926
       337.0       168.5  133.683029   40.459034    2.526372    6.132249    7.100665    0.733571
       338.0       169.0  135.205353     40.2999    3.427937    9.278084   12.479641    3.012503
       339.0       169.5   133.73288   39.900005    2.640699    7.795073    9.048884    3.012185
       340.0       170.0  134.084183   41.211815    4.116099   11.498931     9.87145    2.419328
       341.0       170.5  134.504791   40.034729    3.753109   18.335537    8.159329   -0.468074
       342.0       171.0   134.42981   39.943542    2.764587    7.514181   10.026098   -1.154951
       343.0       171.5  134.255722   41.419891    4.458333   16.290987   13.126859    1.857688
       344.0       172.0  134.288437   41.317772    3.283145    7.562001    9.612295    0.768629
       345.0       172.5  135.133133   40.232937    4.313076   12.600372   17.438559   -2.644683
       346.0       173.0  134.485886   39.723896    4.397996     13.1087   12.477184    0.305595
       347.0       173.5  134.770111   41.224396    3.853781   15.262089    7.932942    -0.70147
       348.0       174.0  134.865753   41.440533     3.50164   16.485443    7.613704   -0.875021
       349.0       174.5  134.657593   41.056141    3.712384    14.17427    6.971591    0.629437
       350.0       175.0  134.300369     40.3232    2.752848    5.635521    8.668738    1.385251
       351.0       175.5  132.572266   40.856228    5.162129   15.357352   14.867698    2.700434
       352.0       176.0  135.038284   40.857857    3.553879    9.170158   13.471624    1.658009
       353.0       176.5  134.849304   40.587135    2.762285   12.353436    5.793135    -1.05362
       354.0       177.0  135.230301   40.871609    2.957993   14.270161   10.614868   -5.011168
       355.0       177.5  135.374069   40.245995    4.307979   12.964883   12.053011    0.936188
       356.0       178.0  134.756577   40.679817    3.837434    16.47785    9.393397   -0.171298
       357.0       178.5  134.279221   41.309792    3.738253    9.395607   12.138908   -0.773007
       358.0       179.0  135.290634   40.683567    5.803117    17.27306   15.018723   -0.355179
       359.0       179.5  135.107635   41.101734    3.228878    8.701818    8.697429     2.03415
       360.0       180.0  134.758087   37.339203    4.142658   26.317133    9.034797   -4.275551
       361.0       180.5  135.044815   40.138012    4.550404   18.040575   14.279848    3.768781
       362.0       181.0   137.90596   41.369404    5.086368    20.14938   10.779629    -0.93166
       363.0       181.5  137.056793   40.848053    3.396518    8.966004    10.11264    0.796385
       364.0       182.0  137.573624   41.448082    2.874308    9.415293    8.122507   -1.708292
       365.0       182.5  139.426361   41.019882    2.077351    8.778232    5.657138    2.912884
#-----------------------------------------------------------------------------------------------
# experiment: ./TRAJECTORIES
# path: /Users/andreapicco/Google Drive/RESEARCH/TRACKING/Automated_Tracking/TEST/AP2_MOVIE_2/./TRAJECTORIES
# file: trajectory_000555.txt
# dataset: Traj_3_Macro_pDC_Left_Mid_AP2_GFP_LP_fr_600_i_0.5_Airyscan Processing_BG_BL_JTC.txt
# t_unit: s
# delta_t: 0.5
# coord_unit: pxl
# intensity_normalisation: None
