#    frames      t (s)    x (pxl)    y (pxl)          f        u02        u20        u11
      458.0      229.0  90.308281  95.869301   2.344313   7.674135   7.923123  -0.266373
      459.0      229.5  88.315536  96.804031   2.085864   5.233647    7.53925   1.081275
      460.0      230.0  90.680405  95.194534   1.922143   4.319203  10.472182  -2.997354
      461.0      230.5  89.027573  96.027504   1.773546    5.67248    7.90166  -1.586329
      462.0      231.0     91.306  95.348633   1.587452   5.010388   5.574059  -0.811934
      463.0      231.5  89.585724  95.977394   1.277265   2.483658   4.810864  -1.281945
      464.0      232.0  91.092674   96.17572   2.229517   4.058593   6.619204  -0.121022
      465.0      232.5  89.520866  95.260262   2.104033   4.982615   8.320048   1.783115
      466.0      233.0  91.002731  95.928482   2.722301   9.602336   6.950306  -1.456345
      467.0      233.5  87.444695  96.302925   2.260562   3.891483   13.36472  -1.415171
      468.0      234.0  90.680405  96.221802   1.401613   6.333686   2.605034  -0.951912
      469.0      234.5  88.679863  96.105423   2.951145   6.588903   8.136051   0.391648
      470.0      235.0  87.341606  95.201988   1.579967   3.187218   4.853923    0.82122
      471.0      235.5  89.422546  94.858139   3.218875  10.229995  10.485242   1.240598
      472.0      236.0  89.007484  95.471649   2.848958   7.160778  10.695533  -0.159366
      473.0      236.5  89.072144   94.63028   2.999536   7.969952   6.002398  -0.967703
      474.0      237.0  89.164482  96.024216   3.419527   7.377603   9.525732   0.547167
      475.0      237.5   89.90255  95.486725   2.431787   5.883956     5.6934   0.479829
      476.0      238.0  89.573395   95.96051   3.317434    8.12984  11.304146   1.027258
      477.0      238.5  88.601547  96.220726   3.010518   7.278137   9.824223    2.70191
      478.0      239.0  89.125084  96.174919   3.898502  11.273629   8.546173  -1.463179
      479.0      239.5  88.083366  95.498856   4.358951  12.246851  12.940372  -2.021509
      480.0      240.0  89.264542  94.920311   4.470958  11.214474  14.425578  -0.220829
      481.0      240.5  89.314568  94.987663   5.412622  14.835515  13.547764  -1.664724
      482.0      241.0  88.872307  95.150238   3.474172    8.82763  10.767442   0.942765
      483.0      241.5  89.536186  94.844284   4.213769  15.762938   9.968554   1.371055
      484.0      242.0   89.83754  95.293579   2.919285    8.38965  12.941532  -0.658931
      485.0      242.5  90.008095  94.996063   3.122498   8.548742  10.350355  -2.096575
      486.0      243.0  89.048058  95.148552   2.861303   6.120312  11.326541   1.187807
      487.0      243.5  89.965233   95.23555   4.790224  11.199188  10.559304    0.60662
      488.0      244.0  89.339142  94.454262   5.091341  14.887442  14.118854   0.939407
      489.0      244.5   89.19796   95.26165   3.980374  10.118458   9.222762   1.820518
      490.0      245.0  88.597939  95.269661   4.176952   7.989615  17.654823   1.103957
      491.0      245.5  89.087074  95.678391   3.503164   9.038394   9.565859  -1.875361
      492.0      246.0  88.689018  94.980515   5.450362   10.51228   15.30379   0.383809
      493.0      246.5  90.071709  94.782089   4.401064  11.697806  15.933639   2.020718
      494.0      247.0  89.377441  94.836288   4.188919    9.82174  13.650168   0.929341
      495.0      247.5  89.447929  94.076302   5.552298  13.601644   22.66753   0.985639
      496.0      248.0  87.636795  94.901245   3.938142  10.319653  10.917184   0.520334
      497.0      248.5  89.188065  95.102257   4.593977  10.106914  23.009251   0.046446
      498.0      249.0  86.394485  94.806396   3.656303   7.648528  14.594516  -1.587032
      499.0      249.5  86.971725  94.590256   5.102823  12.260699  23.494118  -0.361811
      500.0      250.0  87.701767  94.479546   3.911123   7.875984  13.146101  -1.176033
      501.0      250.5  82.776962  94.921402   3.898499  10.550941  12.668001   0.735825
      502.0      251.0  87.055298  95.316116   2.042137   5.147101   7.782763  -0.214882
      503.0      251.5  88.467636  94.266243   3.195772   8.578288   7.154308   0.083856
      504.0      252.0  89.259468  94.303886   1.381041   2.695384   3.591612   0.886684
#---------------------------------------------------------------------------------------
# experiment: ./TRAJECTORIES
# path: /Users/andreapicco/Google Drive/RESEARCH/TRACKING/Automated_Tracking/TEST/AP2_MOVIE_2/./TRAJECTORIES
# file: trajectory_001093.txt
# dataset: Traj_3_Macro_pDC_Left_Mid_AP2_GFP_LP_fr_600_i_0.5_Airyscan Processing_BG_BL_JTC.txt
# t_unit: s
# delta_t: 0.5
# coord_unit: pxl
# intensity_normalisation: None
