#     frames       t (s)     x (pxl)     y (pxl)           f         u02         u20         u11
        38.0        19.0  287.416412  122.034599    1.698187    3.680075    2.997471    0.159539
        39.0        19.5  287.020081  121.357948    1.631891    3.649357    5.422945    0.368924
        40.0        20.0         nan         nan         nan         nan         nan         nan
        41.0        20.5  287.482422  120.487312    1.416656    3.685703    2.724479    0.938673
        42.0        21.0         nan         nan         nan         nan         nan         nan
        43.0        21.5  285.328949  121.563568    2.171432     6.22742    6.820339    2.443549
        44.0        22.0   286.13147  121.099144    2.304988    5.605481    6.444132   -0.578262
        45.0        22.5  286.456512  120.224594    2.097612    5.915858     7.98974   -2.151394
        46.0        23.0  286.800842  122.417336    1.481737    5.359473    2.940443   -0.598644
        47.0        23.5         nan         nan         nan         nan         nan         nan
        48.0        24.0  285.866486  122.308388    1.742679    4.135217    7.681764     1.06275
        49.0        24.5  286.107513  121.627403     1.31418     2.88216     3.27206    0.228834
        50.0        25.0  286.130524   120.96244    2.969494    6.785704     9.98248   -0.006576
        51.0        25.5  285.319916  121.122261    3.413545    6.843705    8.084548    0.573721
        52.0        26.0  285.898071  121.777824    4.576329   12.398283   13.371917    0.248619
        53.0        26.5  286.132111   121.64827    3.355462    6.393245   11.190454   -0.201084
        54.0        27.0  286.707886  121.161568    3.001036    7.437343   10.181308    1.978659
        55.0        27.5  285.826813  121.706131    2.943036    8.457818    5.452968   -0.257597
        56.0        28.0  285.152161  120.898209     4.32667   10.252934    10.81027    1.847586
        57.0        28.5  285.203522  121.275459    2.794169    9.365563    7.032062    0.351657
        58.0        29.0  284.787323  121.476501    3.342378    8.393677    7.237976   -0.701083
        59.0        29.5  284.830688  121.442009     3.61885     8.02028    9.615214    0.392881
        60.0        30.0  285.766083  122.027802    4.192548    8.584743   16.698448    3.478755
        61.0        30.5  285.144104  121.698181    4.880347   10.286734   14.575104    0.761623
        62.0        31.0  284.412628  121.886581    4.072572   11.046781    12.74726    2.833608
        63.0        31.5  284.038605   122.13266    5.123238   10.635866   17.912859    1.298128
        64.0        32.0  285.479218  122.136833    5.494815   13.054627   15.195924    0.535585
        65.0        32.5  284.789459  122.005432    3.615959     8.50296   11.032041   -1.769767
        66.0        33.0  284.630859  122.363136    4.031461    8.120823   20.083628      -0.558
        67.0        33.5   284.89151  122.655144    3.986484    9.252412    9.720883     1.62419
        68.0        34.0  284.642395  121.926941    5.062632   13.327858   19.577061    4.763816
        69.0        34.5  284.500763  121.678345    4.586029   10.254163   16.630987   -1.067217
        70.0        35.0  284.473633  122.161469    5.660579   11.548092   21.441061    1.154335
        71.0        35.5  284.942841  122.142975    5.089587   14.405883   15.411102     2.84763
        72.0        36.0  284.495483  122.183678    4.253476    9.034009    13.31654     0.17432
        73.0        36.5  284.853394   121.70977    3.363532    8.729401    8.978808    0.941723
        74.0        37.0  285.148132   122.15934    5.469314   11.895164   17.442345    1.957844
        75.0        37.5  284.804504    121.9953    6.598625   14.913143   20.353283    2.947798
        76.0        38.0  284.374908  121.145866    6.395621   15.258648   15.635074    1.149573
        77.0        38.5  283.414276  121.078354    6.767938   13.055413   23.180304   -0.538183
        78.0        39.0  284.031525  121.324074    7.126287   19.047426   18.670387    1.429609
        79.0        39.5  284.285065  121.217979    6.784513    16.78854   22.830877   -1.553882
