#    frames      t (s)    x (pxl)    y (pxl)          f        u02        u20        u11
       92.0       46.0  21.421417  97.222046   1.619915   5.420084   3.920787   0.819667
       93.0       46.5   20.31785  97.238281   2.007425   9.873966   4.236557   0.335831
       94.0       47.0  20.939207  98.577965   1.981714   8.388055   5.175008   2.313929
       95.0       47.5  20.874159  98.722183   2.032855   4.948262   7.645967  -1.186656
       96.0       48.0   19.68848  97.813911   2.034113   8.360679   4.166625  -0.082316
       97.0       48.5  19.624043  98.168839   2.781096   6.580708   6.306746   0.017671
       98.0       49.0  18.724962  97.883614   1.936495    5.79092    4.23734   0.963781
       99.0       49.5  20.242365  98.031685   4.091725  14.001724  10.045924      1.111
      100.0       50.0  20.600273  97.699303   1.756213   4.226906   7.206768   1.322624
      101.0       50.5  20.149227  97.196938   2.007493   6.450479   5.798829  -0.155489
      102.0       51.0  19.929815  97.000366   1.977567   4.573703   3.815101   0.190761
      103.0       51.5  19.933664  96.482605   2.825329  14.178902   6.553953   2.860862
      104.0       52.0   20.31024  98.372108   2.919875   8.617343     6.1877    1.61671
      105.0       52.5   20.08779  97.468521   3.810175   9.580795  10.314069  -1.449813
      106.0       53.0  19.653902  98.402397   2.903704  11.826826   5.594468   0.462116
      107.0       53.5  19.916533  97.797157   3.390954  11.479314   7.042494   -0.07158
      108.0       54.0  18.820711  97.929573   3.565943   8.870278  14.928933  -1.949891
      109.0       54.5  18.657082  97.274094   4.195002   9.655263  13.125988   1.096148
      110.0       55.0  18.489416  97.760834   2.992388   7.596549  11.213338   1.278391
      111.0       55.5  19.258383   97.16777   3.312222   8.338917  10.523995   2.258561
      112.0       56.0  19.692797  98.592644   2.289144  13.100003   4.992733   0.068997
      113.0       56.5  20.086143  97.775063   4.612037  11.440606  15.092752   -1.72058
      114.0       57.0  21.835112  97.595306   5.238947  14.777763  17.379696  -1.002486
      115.0       57.5  19.818075  97.498024   4.983567  14.104005  13.441499  -0.045595
      116.0       58.0  18.959829  97.767746   4.761212  12.684042  13.571897  -0.558893
      117.0       58.5  19.968809  96.818108   4.513308  11.856612  14.703984  -2.414103
      118.0       59.0  19.505314   98.08242   4.278879  11.288934  14.948824  -0.589605
      119.0       59.5  19.706158  97.256996   5.472121   19.34738  12.685069  -2.982974
      120.0       60.0  18.852316  97.109344   4.715155  12.262201  13.761247   0.266478
      121.0       60.5  18.744867  97.334351   4.322113  10.514472  13.035458  -0.180097
      122.0       61.0  18.613529  97.267799   5.526294  15.539657  14.101545   1.254982
      123.0       61.5  18.926683  97.727371   4.894333   14.13836  13.777237   2.297267
      124.0       62.0  18.348082   96.97834   6.407089  17.083864  20.681221  -1.940329
      125.0       62.5  18.568748  97.103561   6.537612  17.920374  24.359339  -6.131449
      126.0       63.0  18.074846  97.449104    4.37713  14.830846   11.98525   0.378138
      127.0       63.5  18.794601  97.102707   6.118333   15.32874  19.763536   0.174139
      128.0       64.0  19.562704  96.559479   5.723037  15.014725  17.803545   0.876771
      129.0       64.5  18.894455  96.750587   5.052771  12.860386  18.968945  -0.966296
      130.0       65.0  19.499544  96.083061   3.512708   8.834106  10.664304  -0.230487
      131.0       65.5  18.215151  95.854042   2.255185   5.430027   6.680764   0.511103
      132.0       66.0  14.095159  96.454185   3.391665   8.141481    7.93461   0.007573
#---------------------------------------------------------------------------------------
# experiment: ./TRAJECTORIES
# path: /Users/andreapicco/Google Drive/RESEARCH/TRACKING/Automated_Tracking/TEST/AP2_MOVIE_2/./TRAJECTORIES
# file: trajectory_000217.txt
# dataset: Traj_3_Macro_pDC_Left_Mid_AP2_GFP_LP_fr_600_i_0.5_Airyscan Processing_BG_BL_JTC.txt
# t_unit: s
# delta_t: 0.5
# coord_unit: pxl
# intensity_normalisation: None
# eccentricity_pval: 0.6898864931364932
# eccentricity_R: 0.9073487740696394
