#    frames      t (s)    x (pxl)    y (pxl)          f        u02        u20        u11
      223.0      111.5  46.111576   55.66959   2.031071   4.400774   5.073232   0.854022
      224.0      112.0  44.932152  54.952171   2.718878   4.854424   9.563614   0.695869
      225.0      112.5        nan        nan        nan        nan        nan        nan
      226.0      113.0  42.583454  55.390804   3.134458   7.852094   8.590755  -0.578293
      227.0      113.5  43.833237  54.543022   1.906047   5.499037   4.914665  -0.904242
      228.0      114.0  43.471619  56.407158   1.938009   4.582555   4.259292   0.822621
      229.0      114.5  43.607307  55.669624   3.347865   9.143379  11.246618   3.766376
      230.0      115.0  45.034256  54.864056   3.437328   6.385687  12.783311  -0.256851
      231.0      115.5  44.921318  55.457054   2.818735   9.716642   5.493925  -0.418164
      232.0      116.0  44.889587  55.781799   2.663293   6.391193   7.219281   0.275919
      233.0      116.5   45.99855   55.74868   3.720865   9.624721   8.173282   0.317225
      234.0      117.0  44.535561  55.301464   2.722703   6.289254   8.101359  -1.111566
      235.0      117.5  45.282326  55.930801   3.977309   8.693878  11.367723    0.51025
      236.0      118.0  43.859982   55.70628   2.655243   5.827253   7.119933  -0.081437
      237.0      118.5  45.790539  56.068668   4.441703   9.882055  13.314118  -1.169006
      238.0      119.0  44.448448  56.382992   3.688351   9.210404    9.92264    1.64606
      239.0      119.5  45.609699  55.758568    4.34002  16.795309  11.641422   0.118566
      240.0      120.0  44.891796  55.565453   4.574241   11.81763  14.456665  -1.262236
      241.0      120.5  43.680916  55.724056   3.918783   8.049256   14.76013  -0.579734
      242.0      121.0  44.570068   56.06168   5.019198  12.889893  15.584255  -2.924878
      243.0      121.5  44.797596  56.171173   5.420304  19.019598  13.341774  -0.973313
      244.0      122.0  44.994637  56.155415   3.912836  11.518505  11.516627   -3.12623
      245.0      122.5  45.403915  55.942017   4.800257   9.697151  12.957672   0.838981
      246.0      123.0  43.874329  56.289131   6.036613  13.844053  18.382658   0.120841
      247.0      123.5  43.525978  56.436836   6.257002  17.057871  19.430225   1.643868
      248.0      124.0  44.240631  56.332256   5.925801   15.99238  17.352165   1.411985
      249.0      124.5  44.311436  56.347862   5.055736  13.922423  16.506781   2.024719
      250.0      125.0  43.842529  56.622746   4.026055  11.715638    8.59187   0.080203
      251.0      125.5  43.686771  56.313866   6.417274  17.899157  20.650021   0.513213
      252.0      126.0  44.179939  56.029911   4.921318  11.582809   13.41832   0.221306
      253.0      126.5  43.255478  55.932198   6.256467  23.529879  17.100815   1.184073
      254.0      127.0  44.110649  56.263138   6.121564  17.988541  17.316177  -1.553389
      255.0      127.5  43.778248  56.017742    5.87247  15.333202  14.256422   1.592333
      256.0      128.0  44.221531  55.781033   7.454619  17.301479   23.22171   1.297639
      257.0      128.5  44.321289  56.118553   9.446403  25.488359  28.115778  -1.614224
      258.0      129.0  43.504833  56.304508   5.980094   15.12024  16.239456   0.275386
      259.0      129.5  44.240788  56.763496   7.392151  18.135874  25.576019   0.723338
      260.0      130.0  43.199238  56.423645    7.48232  18.761211  24.755604   2.179475
      261.0      130.5   43.47514  56.410484   7.581995  18.095905  25.590609   4.501928
      262.0      131.0  42.905098  56.480896    7.43072  20.414349   21.52673   3.280477
      263.0      131.5  41.656612  55.822449   9.500013  20.967167  35.198921   3.417496
      264.0      132.0  41.876942  56.498184   8.274309  25.192513  24.084005   3.392116
      265.0      132.5  40.887905  55.889252   8.345376  20.361937  27.021065   3.029179
      266.0      133.0  42.628105  55.713017   6.701567  20.262127  27.011528  -4.693127
      267.0      133.5  42.741009  56.625011   7.442772  23.776865   20.92981   1.551472
      268.0      134.0  42.332092  56.271278   8.043958  20.699709  21.701704   2.434144
      269.0      134.5  40.794956  56.439114   8.337016  19.850796  28.408764   1.740141
      270.0      135.0  40.673073  56.237301   6.960856  16.410742  23.827047  -1.792435
      271.0      135.5  41.138477  56.104706   6.833957  15.347783  18.893244   0.351803
      272.0      136.0  41.988499  56.199974   7.324401  18.751741  22.126755   1.142678
      273.0      136.5  41.531807  55.401257   6.006156  18.573376   20.55669   4.456901
      274.0      137.0  41.750782  55.369366   7.892914  25.087732   19.44241   2.230887
      275.0      137.5  41.076477  55.229065   6.736773  18.682245  16.956766  -0.898531
      276.0      138.0  41.387276  55.766449   7.236033  17.429739  22.680864   2.298097
      277.0      138.5  41.877277  55.592087   8.117101  23.126829   22.63133  -4.551724
      278.0      139.0  41.828873  55.822975   7.281485  17.765652  23.124851   0.210455
      279.0      139.5  38.006748  56.892376   8.210006  20.736177  23.610737  -0.000731
      280.0      140.0  33.912193   55.84166   4.791039  12.589969  17.104849   1.050844
      281.0      140.5  36.782017  57.020126   4.898975  12.805225  20.141623   4.119854
      282.0      141.0   38.01442  55.992012   4.963179  11.652756  21.785643   2.818173
      283.0      141.5  39.347874  57.261475    4.19746  17.605717  18.244457   9.922205
      284.0      142.0  38.326412   56.29414   2.006407   4.996245    8.73853   2.562701
#---------------------------------------------------------------------------------------
# experiment: ./TRAJECTORIES
# path: /Users/andreapicco/Google Drive/RESEARCH/TRACKING/Automated_Tracking/TEST/AP2_MOVIE_2/./TRAJECTORIES
# file: trajectory_000457.txt
# dataset: Traj_3_Macro_pDC_Left_Mid_AP2_GFP_LP_fr_600_i_0.5_Airyscan Processing_BG_BL_JTC.txt
# t_unit: s
# delta_t: 0.5
# coord_unit: pxl
# intensity_normalisation: None
