#    frames      t (s)    x (pxl)    y (pxl)          f        u02        u20        u11
       39.0       19.5   84.23275   57.03616    2.07176    4.45985   3.790604  -0.334503
       40.0       20.0  84.290398   56.09911   1.262109   3.874976    3.17933  -1.361239
       41.0       20.5        nan        nan        nan        nan        nan        nan
       42.0       21.0    83.2183   56.85368   1.825711   3.131504   3.988379  -0.161149
       43.0       21.5  83.043167  57.547001   2.123933    4.45659   7.078759  -1.246445
       44.0       22.0  83.068504  57.370899   2.452521   4.783245   9.996108  -1.801861
       45.0       22.5   83.05941  57.634315   1.263665    2.09522   4.039552   0.883013
       46.0       23.0  82.368919  57.650738    1.80341   3.379766   4.025213  -0.452003
       47.0       23.5  83.053047  57.639851   2.321876   3.825803   8.220041  -1.043647
       48.0       24.0  83.066902  57.385746   2.837165   5.854642  12.927814  -3.381846
       49.0       24.5        nan        nan        nan        nan        nan        nan
       50.0       25.0  84.092491  57.815994   2.489234   3.664572  12.838986   0.297243
       51.0       25.5  82.650581  57.512932   1.902128   3.717938   5.201694  -0.168897
       52.0       26.0  82.192726  58.247532   2.795902   5.908504   8.799353  -1.538375
       53.0       26.5  82.189522  58.000736   2.701722   5.067974  14.828529   -1.66969
       54.0       27.0  81.219864  58.992817   1.978343   4.861375   5.397601  -2.028389
       55.0       27.5  82.100937  58.395985   1.481078   3.008091   3.133454   0.387444
       56.0       28.0  82.427193  57.897625   3.353772   6.225621  10.974835   1.102959
       57.0       28.5  82.306595  58.414997   2.760183     5.1496   8.008582  -0.198393
       58.0       29.0  83.488022  57.869892   3.163998   7.155512   8.880692  -0.964551
       59.0       29.5  83.351707   57.88242   4.364983   8.407754  11.352814  -0.472803
       60.0       30.0  83.817642  58.304459   3.029177   7.008833   8.731031  -0.280859
       61.0       30.5  83.481224  57.201199    3.00364   5.094953  10.759747   0.163223
       62.0       31.0  83.316849  58.356052    5.34489  14.067245  14.596677   2.146771
       63.0       31.5  82.125099  57.852711   5.864318   13.38193  17.530415  -2.010985
       64.0       32.0  82.413589   58.31176   6.052807  15.571616  16.629719  -1.561881
       65.0       32.5  81.600426  58.580173   4.403321   8.856202  14.651339   1.038979
       66.0       33.0  82.106613   58.60207   5.230294  10.342963  13.887807  -0.638263
       67.0       33.5  82.154198  58.121281   3.813177   8.007144   9.983055   -0.10448
       68.0       34.0  81.225662  59.935734   4.316843   8.314157  13.583869   0.895801
       69.0       34.5  82.627014   58.49585   6.283503   14.05436  19.476381  -0.594219
       70.0       35.0  83.129379  58.421253   4.541001  12.213847  10.657908  -0.551712
       71.0       35.5  82.603409  58.178272     5.5613  11.083998  18.384825   1.239893
       72.0       36.0  82.717026  58.982121    6.23174  12.602229  20.252399  -0.865191
       73.0       36.5  83.165123  58.466606   3.716815   7.882363  11.931812   1.283638
       74.0       37.0  82.419098  58.689198   4.497069   8.617367  18.367752   1.068893
       75.0       37.5   82.21978  58.395737   4.888258  11.471644  15.790519  -1.537413
       76.0       38.0  82.436356  59.022209   3.842093   8.985824  11.830092  -2.147301
       77.0       38.5   82.52269  58.677174   5.776656  12.740458  24.251101  -0.743548
       78.0       39.0  81.689964  58.742371   5.498992  12.133112  15.602892   0.871699
       79.0       39.5  81.208809  58.792072   5.937949  13.324822  22.604362  -3.926692
       80.0       40.0  80.110794  59.403042   8.384218  30.468313  16.396446   1.800296
       81.0       40.5   79.09803  59.934055   7.271526  15.736407  19.710217    1.66896
       82.0       41.0  78.818756  60.023975   6.741746  17.590054  21.705156   -1.14891
       83.0       41.5  79.552101  59.927143   5.701067  12.470623  20.545269   0.591673
       84.0       42.0  79.473541   60.21365    7.08672  15.465252  21.191282   1.628702
       85.0       42.5  79.454956  60.446068   6.957707  19.831078   18.90383  -0.367584
       86.0       43.0  79.594269  60.524422   8.147397  23.964739  23.209118  -2.518921
       87.0       43.5  79.618591  60.332401   8.612202  24.673792  26.275377  -3.564066
       88.0       44.0  79.243439  60.522346   7.199795  17.659986  20.012753   2.490438
       89.0       44.5  80.382706  60.498745   4.926463  17.150885  14.096128   3.400004
       90.0       45.0  80.314796  59.877983   6.424195  13.907401  17.646818    2.00779
       91.0       45.5   80.18322  59.757042   7.002071  15.286375   19.66555   0.079173
       92.0       46.0  81.714935  59.660316   5.463358  13.990198  21.631933    -1.5959
       93.0       46.5  81.363968   59.38554   3.630036  11.166885   8.053617  -1.251604
       94.0       47.0  81.780159  60.748608   4.297741  15.461411    7.92522   1.972638
       95.0       47.5   81.35067  59.726696   3.510471  10.368629   7.873422   -1.48105
       96.0       48.0  81.708534  58.568295   3.218482   6.446264  11.407618   1.884782
       97.0       48.5  80.103859  58.577938   1.400961   6.249853   2.236282  -0.573325
#---------------------------------------------------------------------------------------
# experiment: ./TRAJECTORIES
# path: /Users/andreapicco/Google Drive/RESEARCH/TRACKING/Automated_Tracking/TEST/AP2_MOVIE_2/./TRAJECTORIES
# file: trajectory_000141.txt
# dataset: Traj_3_Macro_pDC_Left_Mid_AP2_GFP_LP_fr_600_i_0.5_Airyscan Processing_BG_BL_JTC.txt
# t_unit: s
# delta_t: 0.5
# coord_unit: pxl
# intensity_normalisation: None
# eccentricity_pval: 0.24331034619861835
# eccentricity_R: 0.8116091608298773
