#    frames      t (s)    x (pxl)    y (pxl)          f        u02        u20        u11
      287.0      143.5  97.651566  94.306808   1.658948   5.683364  10.879488  -3.097477
      288.0      144.0   94.33297   94.58976   1.802323   5.534963   5.525554  -0.728343
      289.0      144.5  95.562347  95.241844   1.533417    6.64734   6.456352  -2.073013
      290.0      145.0   93.93528  95.424721   1.799622   5.995531   5.863218   -0.15593
      291.0      145.5  95.912071  92.826241   1.966223   5.119803   5.574667   0.928317
      292.0      146.0  94.526352  94.335014   2.519115   6.097344   7.710909  -0.186404
      293.0      146.5  94.801697  93.402298   1.656522   6.315451   4.949402   0.302826
      294.0      147.0  96.326118  94.015236   2.366283   5.974542  15.026013   0.219386
      295.0      147.5  95.040092  94.528366   3.004033  13.811195   9.153563  -3.610744
      296.0      148.0  95.341652  93.825554   3.112182   9.444506  11.116289  -1.502583
      297.0      148.5  95.678284  93.994286    2.71293   9.179029  16.930616   0.189912
      298.0      149.0  95.030914  94.087303   4.256996  14.120425   8.436749  -0.210173
      299.0      149.5  96.185059   94.19278   3.347405   8.437926   8.230062  -1.427112
      300.0      150.0  96.675568  94.093918   3.792052  18.078363   9.454808   0.445707
      301.0      150.5  95.995239  93.562714   3.021892  10.806285   11.74399  -0.684128
      302.0      151.0  96.071419   94.17421   2.585742  16.016886   9.497461  -6.092144
      303.0      151.5  97.042564  93.279823   4.201005  19.763857    9.65284  -3.351651
      304.0      152.0  96.616409  93.786339     4.7714    12.4892  13.612474  -0.299125
      305.0      152.5  97.144356  94.295532   4.551648  12.102611  17.069309   2.695664
      306.0      153.0  97.826813  93.339394   4.670267   14.93299   13.45029  -1.667775
      307.0      153.5  97.187073  94.351891   5.283543  15.723973  19.802923  -4.282038
      308.0      154.0  95.841125  94.163857   3.490743   8.083353  21.186893  -3.536636
      309.0      154.5  98.587303  94.062454   5.599864  17.175951  19.739134  -4.908028
      310.0      155.0  97.687378  94.022659   4.397578  12.618464  14.408623   -1.24331
      311.0      155.5  97.364594  93.933983   5.681965  15.398515   24.18709  -4.059292
      312.0      156.0  97.044899  94.403755     5.2325  12.897404  29.387991   4.491725
      313.0      156.5  96.569481  94.470207   4.889074    17.3218  14.497691  -2.763357
      314.0      157.0  96.910912  94.618912   5.986583  13.125087  17.598547  -0.263072
      315.0      157.5  96.709755  94.416466   5.975147  20.320929  25.371248  -9.681652
      316.0      158.0  96.342461  93.489906   6.494046  17.170643  18.847895  -0.510769
      317.0      158.5  96.577377  94.010933   7.188314  22.431002  20.620575   4.024309
      318.0      159.0  96.403961  94.400703   6.602948  17.089731  20.642181   0.165455
      319.0      159.5  95.642647  94.298584    6.72823  20.660582   18.02062  -3.437907
      320.0      160.0  95.282715  93.925201   6.209141  21.431841   18.31159  -5.226192
      321.0      160.5  95.483261  93.716461   6.169329  17.522085  18.828484   0.085307
      322.0      161.0  94.930626  94.066475   7.628959  21.575666  17.706978  -2.670453
      323.0      161.5  95.799255  94.241165   8.838337  22.457918  29.329931  -1.955297
      324.0      162.0  95.308105  93.540077   6.393378  15.079115  24.639498   1.616739
      325.0      162.5  94.902893  94.022758    8.05137  20.591898  19.454874  -1.577945
      326.0      163.0  95.026787  94.324654    5.15067  15.622468  15.642568   0.597887
      327.0      163.5  95.721191  94.385239   8.265753  24.254322  23.867117  -7.180777
      328.0      164.0  93.900719  93.976006   6.730713  15.101783  21.746681  -1.776281
      329.0      164.5  94.078194  93.610596   5.216492  18.312674  30.395357  -8.674394
      330.0      165.0  93.895813  93.947685    5.87532  15.175088  17.185539   2.487601
      331.0      165.5  95.234901  93.116325   8.459175  25.268402  18.756664   0.692879
      332.0      166.0  95.189209  93.984383   7.131656  23.263783  31.612158  -1.612591
      333.0      166.5  95.549217  94.229836   6.429329  15.247005  27.414265  -2.361924
      334.0      167.0  94.182953  93.380531   3.964199   10.99698   13.41955   1.728588
      335.0      167.5   94.27533  94.294334   3.794352   9.872154   9.279963  -1.247228
      336.0      168.0  93.910896  94.579468   3.659349  12.714717  11.442608  -2.383734
      337.0      168.5  93.318024   93.03833   1.851107   6.952151   7.577986   -1.02228
#---------------------------------------------------------------------------------------
# experiment: ./TRAJECTORIES
# path: /Users/andreapicco/Google Drive/RESEARCH/TRACKING/Automated_Tracking/TEST/AP2_MOVIE_2/./TRAJECTORIES
# file: trajectory_000601.txt
# dataset: Traj_3_Macro_pDC_Left_Mid_AP2_GFP_LP_fr_600_i_0.5_Airyscan Processing_BG_BL_JTC.txt
# t_unit: s
# delta_t: 0.5
# coord_unit: pxl
# intensity_normalisation: None
