#     frames       t (s)     x (pxl)     y (pxl)           f         u02         u20         u11
       417.0       208.5  282.069946  128.211105    1.584516   16.387779    2.873518    -0.90082
       418.0       209.0  282.940552  128.655792    1.286723    3.136068     3.34861    0.574709
       419.0       209.5  287.235077  129.809097    1.525085   10.381834    4.428758    2.186317
       420.0       210.0  285.501373  128.520126    0.949379    9.019462   21.258944   -7.282608
       421.0       210.5  285.611786  129.629517    1.526678   10.183686    8.845759    6.445245
       422.0       211.0  285.924683  130.019485     1.72145   20.874586    4.017117    0.875782
       423.0       211.5  284.264709  127.279091    1.220352    2.910774    6.307215    0.620373
       424.0       212.0  286.245483  129.431503    1.235449    4.252581    4.189003    0.085932
       425.0       212.5         nan         nan         nan         nan         nan         nan
       426.0       213.0  287.962067  128.024155    1.746125   17.090834   11.530188   -0.127389
       427.0       213.5         nan         nan         nan         nan         nan         nan
       428.0       214.0  287.346436  128.078354    1.132065    4.057256       4.518    1.388269
       429.0       214.5  287.226959  128.023071    2.021635    4.520944    7.590024    1.820647
       430.0       215.0  287.766724  127.158134    1.487532    16.01404     4.96806    0.283824
       431.0       215.5  287.881409  129.999695    1.098751   12.437986    5.569756     2.92578
       432.0       216.0  289.182556  128.070541    2.176097    9.003963    5.908043    2.476546
       433.0       216.5  287.871429  127.647423    1.213834     5.10784    2.709283   -0.794878
       434.0       217.0  287.959869  129.400986    2.288535   14.925947     4.23938    2.291243
       435.0       217.5  288.538361  125.805145    1.951856   12.771548    16.32338   -0.584923
       436.0       218.0  287.434784  127.919403    1.808883   11.219904    6.171284    3.539274
       437.0       218.5  288.475311  128.274551    1.795796    5.633158    4.039856    0.189716
       438.0       219.0  288.889313  128.875015    1.239436    8.084068   11.287827    5.802911
       439.0       219.5  290.217712  128.579727    2.165609   14.220074    6.046217    1.241074
       440.0       220.0  290.481018  129.114914    1.770306    6.480505    7.414487    0.094735
       441.0       220.5  292.111877   128.54834    2.211764   11.254609    6.871695    0.426132
       442.0       221.0  291.751831   127.87513    2.444483   32.540676    6.214452    6.765728
       443.0       221.5  291.889587  128.840408    2.878889   16.177338   10.802977    4.462189
       444.0       222.0  291.460175  129.407089    3.330183   16.975845   13.023535    3.182391
       445.0       222.5   291.19635  128.372772    1.984294   12.969428   12.466319    5.467135
       446.0       223.0  290.906494  128.794205    3.710365   14.667809    6.726054    0.832003
       447.0       223.5   290.63089  128.766769    1.999763   19.850554   13.118969   -3.684065
       448.0       224.0  292.023346  128.381317    2.349335   13.319676   11.882241     4.80044
       449.0       224.5  290.764587  129.626282    1.855627   22.373697    6.146574    4.458726
       450.0       225.0  291.873138   127.64167    1.593663    9.913429    6.803369    3.166168
       451.0       225.5  290.748077   129.88826    1.626411   22.748713    4.037597    1.698997
       452.0       226.0  289.866974  126.208221     1.03558   15.842198    9.800524   -5.937548
       453.0       226.5  292.339325  128.566406    0.970734    10.97694     8.65956    0.059275
       454.0       227.0         nan         nan         nan         nan         nan         nan
       455.0       227.5  287.153595  124.224678    0.899412   15.338007    6.556162    2.490102
       456.0       228.0         nan         nan         nan         nan         nan         nan
       457.0       228.5  281.567169  119.943794    1.144995    6.824899    5.559425   -0.567941
