#     frames       t (s)     x (pxl)     y (pxl)           f         u02         u20         u11
       544.0       272.0  161.568253  129.189758     2.06548    6.895331   19.310349   -4.127693
       545.0       272.5  161.283508  129.297409    3.337384   10.868688    8.675589   -2.689779
       546.0       273.0         nan         nan         nan         nan         nan         nan
       547.0       273.5  161.212143  128.052292    2.965545    7.103939   12.924537    1.307483
       548.0       274.0  161.825043   128.25882    1.704973   15.524948    5.199956    0.243415
       549.0       274.5         nan         nan         nan         nan         nan         nan
       550.0       275.0  162.142715  127.827271    2.339462    4.985886    6.896065   -0.139025
       551.0       275.5  162.532562  128.307755    1.353477    5.995865   14.345274    1.645596
       552.0       276.0   164.60907  129.119171    1.823807    7.412356   12.122355    1.481406
       553.0       276.5  163.154572  127.229225    1.979684    8.517897   19.550085    1.570323
       554.0       277.0  164.334732  127.660736    3.359019   11.988007    6.859141   -0.132877
       555.0       277.5         nan         nan         nan         nan         nan         nan
       556.0       278.0  163.577057   127.55323    1.574015    5.286276     7.20497    0.332136
       557.0       278.5  164.112549  128.001251    3.356795    10.68653    7.458594   -0.061764
       558.0       279.0  163.055817  127.135117    3.171546   14.806667   14.031691   -3.320168
       559.0       279.5  164.259705  127.687798    3.813607    8.401807   11.446004   -0.028736
       560.0       280.0  163.304153  126.206764    2.695631   16.095556    5.437174   -0.265733
       561.0       280.5  163.969543  127.448997    3.913857    27.12862    9.025073    4.555364
       562.0       281.0  163.117889  127.099556     4.34079   14.679332     11.4781    -0.14118
       563.0       281.5  162.884552  125.856781    2.663497   14.110051    7.196807    3.222835
       564.0       282.0  163.344894  126.584061    2.603451   12.967102    8.546031    1.555162
       565.0       282.5  163.110809  126.123878     3.63904    16.22143   13.873292   -0.942046
       566.0       283.0  162.328674  126.488983    3.595573   17.289558   10.950325   -2.904339
       567.0       283.5  162.828598  126.586792    3.606828   10.350375    8.806771     0.19636
       568.0       284.0  163.533737  127.098457    2.791724   19.547596      9.7014   -0.828916
       569.0       284.5  162.634567  126.735489    4.980013   22.359409   14.210172    4.625504
       570.0       285.0  163.729691  126.927612    4.198707   15.992185   16.862165    3.495579
       571.0       285.5  162.920425  126.740448    3.330112    22.52968   14.861131   -3.776417
       572.0       286.0  166.336151  124.181145     3.23382    9.316763   12.922962    1.365334
       573.0       286.5  167.140518  125.556641    3.567022   15.444403    8.198547    2.374978
       574.0       287.0  168.213028  123.467194    2.354717   13.492571    9.616808    0.618078
       575.0       287.5  163.687866  122.913261    2.100474   36.042614    4.362961    0.252738
#-----------------------------------------------------------------------------------------------
# experiment: ./TRAJECTORIES
# path: /Users/andreapicco/Google Drive/RESEARCH/TRACKING/Automated_Tracking/TEST/AP2_MOVIE_2/./TRAJECTORIES
# file: trajectory_001448.txt
# dataset: Traj_3_Macro_pDC_Left_Mid_AP2_GFP_LP_fr_600_i_0.5_Airyscan Processing_BG_BL_JTC.txt
# t_unit: s
# delta_t: 0.5
# coord_unit: pxl
# intensity_normalisation: None
