#     frames       t (s)     x (pxl)     y (pxl)           f         u02         u20         u11
       441.0       220.5  334.078033   49.403648    1.389295    6.807098    4.378188    2.424427
       442.0       221.0  332.469757   49.575443    0.897296    8.338264    4.660552     1.89614
       443.0       221.5  332.329803   49.145702    1.557003    4.886215    9.287211    1.952442
       444.0       222.0  333.947021   48.703411    2.639908    7.342512    8.645231    0.471904
       445.0       222.5         nan         nan         nan         nan         nan         nan
       446.0       223.0  335.024567   47.993477    3.296556   10.981876   24.107485   -5.308311
       447.0       223.5  333.768097   48.934692    1.764078   11.732566   16.920288    4.173816
       448.0       224.0  332.219452   49.530937    3.227016   10.629919   14.324581   -0.840902
       449.0       224.5  332.545288    48.07798    4.025101    9.402458    16.81074    0.100126
       450.0       225.0  333.937195   48.266541    3.667218    8.440722   13.660741     0.08299
       451.0       225.5  332.273102   48.495907    4.711397   12.095647   14.329549   -0.933819
       452.0       226.0  333.644196   49.549076    3.333054    9.680767   11.032378    3.831724
       453.0       226.5  332.383789   48.961826    3.711015   21.504696    8.573251   -0.402644
       454.0       227.0  332.814026   48.585003    4.052986   21.677963   14.254685     5.13716
       455.0       227.5  332.401062   48.556835    3.326149   12.877165   10.998101     2.70103
       456.0       228.0  332.563049   48.594387    4.872046    14.64712   17.562344    3.872212
       457.0       228.5  333.167572   48.368111    5.671233   14.777843    19.10181    3.285261
       458.0       229.0   333.41452   47.520977    6.226242   18.122799   18.672323   -2.194708
       459.0       229.5  332.684601   48.610046    5.713109   17.156664   14.069337    3.765602
       460.0       230.0  331.858093    47.78508    6.603362   17.787691   30.295401    1.732273
       461.0       230.5  332.470398   48.484959    4.458401   23.355795   18.191908   -0.046776
       462.0       231.0  332.500153    47.93412    6.939978   22.841154   22.819521   -0.859045
       463.0       231.5  332.137939   47.899242    8.419806   21.861687   28.670815     3.43521
       464.0       232.0   331.28894    48.07349    6.803483   30.343679   29.109104    5.289365
       465.0       232.5  332.034241   47.885826     7.31214   18.230522   40.412621    2.698546
       466.0       233.0  331.172424   47.785488    6.381213   14.875636   36.563889   -4.119542
       467.0       233.5  330.858948   48.021221    7.105344   17.288513   30.602003   -0.868822
       468.0       234.0  330.636536    47.96661    8.099055   21.838371   28.465067    0.754564
       469.0       234.5  330.141693   48.393402    5.906872   15.529343   25.488819   -0.775544
