#    frames      t (s)    x (pxl)    y (pxl)          f        u02        u20        u11
      430.0      215.0  94.791862  58.780994   1.199699   3.057225   2.795931   0.037971
      431.0      215.5  94.704475  59.931812   1.714812   6.405684   3.880765    0.20002
      432.0      216.0        nan        nan        nan        nan        nan        nan
      433.0      216.5  95.965881  59.941082   0.930404   1.555787   3.089205  -0.426177
      434.0      217.0  93.993195  59.965912   2.172253   4.712721   8.570003   0.074835
      435.0      217.5  94.950714  60.797424   1.398518   5.020658   2.387507   0.920771
      436.0      218.0  92.652275  60.110359   2.184861   5.235416   7.033108   1.295594
      437.0      218.5  95.908546  61.057301   4.784669  11.407319  17.231863   0.440671
      438.0      219.0  93.465126  60.094349   2.481446   5.635169   4.791471   0.359535
      439.0      219.5   94.64547  60.384205   1.525994   4.657384   4.642135   0.846305
      440.0      220.0    93.1493  60.345745   2.117268   6.558278   4.894648   1.245394
      441.0      220.5  92.502068  59.408428   2.062251   6.991381  10.339705   5.671492
      442.0      221.0  95.081764  59.676796   2.419441   5.505035   7.963507   0.665156
      443.0      221.5  94.300888  60.649967   3.393673   7.833411  11.061976  -1.418146
      444.0      222.0   95.14537  60.508522   1.637502   3.712888   8.704147   1.607162
      445.0      222.5  94.534332  59.909691   3.803337   8.186996  10.489432   1.899161
      446.0      223.0  95.415268  60.506439   2.269811   5.011423   8.015828  -1.020038
      447.0      223.5  94.574623   60.55574   3.039317   9.575888  10.370372     3.0563
      448.0      224.0  95.223259  59.978241   3.827111   8.635858  12.455404   0.187588
      449.0      224.5  93.953239  60.111641   4.984365  11.282254  12.619678   1.766746
      450.0      225.0  93.892578  60.432747     4.2006  11.662075  12.856438  -1.408277
      451.0      225.5  93.703697   60.62537   4.487705  12.815241  14.420561   1.618371
      452.0      226.0  94.655624  60.778885   4.797086  16.924162  10.330077   3.938553
      453.0      226.5  93.343147  59.795567   5.551998  12.640155  14.481012   0.084144
      454.0      227.0  94.472031  60.472851   5.004688  13.635684  18.519449  -0.010007
      455.0      227.5  93.091263  59.767166   6.053262  15.995221   15.90343   -1.65203
      456.0      228.0  93.394005  60.627361   4.318077    9.36159  18.603476   0.434627
      457.0      228.5  93.462288  59.996941   6.364814  16.860167  18.785093   1.985636
      458.0      229.0  93.372528  60.178192   7.216762  14.885685  26.684412   3.284474
      459.0      229.5  93.660416  59.894737    3.93628  11.567195  12.103083   4.061764
      460.0      230.0   94.36805  60.402912   5.231605  13.288019  16.263186   0.663917
      461.0      230.5  94.377266  59.982868    6.38014  19.176697   20.40382   2.558962
      462.0      231.0  94.289459  60.341801   4.862561  15.269361  13.490209   2.963714
      463.0      231.5  93.306915  60.354462   4.130262   8.647292  16.205517   1.184606
      464.0      232.0  93.673798  59.742439   6.015922  13.368172  15.792073   0.244745
      465.0      232.5  93.891129  60.926476   6.379001  14.299183  18.017099   1.265026
      466.0      233.0  94.289421  59.553467   5.124556   14.22506  19.188387  -0.335378
      467.0      233.5  94.328308  59.989208   6.250038  13.523437  21.781284   -0.70634
