#     frames       t (s)     x (pxl)     y (pxl)           f         u02         u20         u11
       240.0       120.0  305.539185   67.963455     1.64845    4.901504    4.041789    0.729723
       241.0       120.5  307.861511   67.438698    1.419885    3.514032    4.125861   -0.665802
       242.0       121.0  306.505249   68.216148     1.91868    3.994138    7.367442    0.823908
       243.0       121.5  306.207672    67.82222    3.142841    8.842767    6.252763    0.813565
       244.0       122.0  306.342285     67.2976    3.027158    7.406757    9.953906    1.487206
       245.0       122.5  306.382202   68.672478    1.809028    5.480652    4.323182   -1.230815
       246.0       123.0  304.631622    67.98925    3.291151    6.302256    9.740274    0.547071
       247.0       123.5  304.210602   67.733673    2.442638    7.154834    4.975437    0.255277
       248.0       124.0  306.105347   66.520851    2.867865   11.269693    6.263132    1.788666
       249.0       124.5  305.267181   68.378418    4.058291   10.072477   12.399348    1.054091
       250.0       125.0  305.490845   67.761833    3.052728    6.929676    9.757959   -1.410409
       251.0       125.5  305.136261   67.714279    3.398548     7.13026   11.193998    0.630771
       252.0       126.0  305.261505   67.267174    4.661938   12.518074   10.731186    0.118694
       253.0       126.5  305.326996   67.809196    3.958285    9.630065    12.46939   -1.871374
       254.0       127.0  305.586182   67.046722    4.423034   11.822169    9.953545    2.706555
       255.0       127.5  304.951294   67.291809    4.313236   11.324308    12.59538    1.879323
       256.0       128.0  305.033936    67.98349    5.329558   11.329919    16.65102    2.383933
       257.0       128.5  306.277039   67.146523    3.743157     13.7918   10.325628   -3.196966
       258.0       129.0  305.648804   67.044754    4.173815   11.356033   10.475358    0.773925
       259.0       129.5  305.222565   67.817604    4.637373   14.670509   14.125604   -3.713435
       260.0       130.0  306.448669   67.562019    4.140992   11.007876   10.693724    2.110558
       261.0       130.5  305.495514     68.1483    6.199396   15.120225   17.147549    0.401643
       262.0       131.0  306.929718   68.564766    3.498776    9.468898   10.368913   -1.379909
       263.0       131.5  305.711639   67.691391    6.024586   20.870178   12.436774   -0.857562
       264.0       132.0  305.959717   67.997383    6.775158   16.837505   17.269577    1.684191
       265.0       132.5  306.054047   68.098671    4.036641   13.229746    8.069436   -0.043655
       266.0       133.0  305.649658   67.825844     5.19807   11.403107   17.092995   -1.374448
       267.0       133.5  306.267303   67.902489    6.480782   17.962816   15.444048   -0.078167
       268.0       134.0  306.210236   67.253036    7.136003   19.177267    18.77491    1.044669
       269.0       134.5  305.797699   67.670631    4.415677   13.004148   18.974558    0.378068
       270.0       135.0  305.702271   67.835014    6.468074   13.668825   21.159401    1.208522
       271.0       135.5  306.419525   67.895943    3.647149     9.26258    11.55626   -0.410421
       272.0       136.0  305.554352   67.549255    6.395852   15.389206   19.362276     -0.2555
       273.0       136.5  306.308167   67.277374     5.16458   13.071691   13.740632    1.278297
       274.0       137.0  306.637115   68.252861    7.221895   22.069838   15.585568    0.915941
       275.0       137.5  306.713776    67.90612    7.172761   18.281836    19.93154   -0.184708
       276.0       138.0  306.418457   68.436989    8.066049   28.173098   17.214409   -1.426126
       277.0       138.5  305.694183   68.019058    5.431746   12.281291   16.692123    1.422545
       278.0       139.0  305.504028   68.332581    7.252445   17.903507   18.722706    2.071451
       279.0       139.5  306.854309   68.103828    8.598674   22.874901   23.183699    1.239894
       280.0       140.0  306.827209   67.887642    6.979076   21.397524   16.753702   -2.946179
       281.0       140.5  307.095459   68.015221    7.860081   26.461691   18.377621   -2.993057
       282.0       141.0  306.773071   67.704895    7.337051   23.091875   17.656099    4.215883
       283.0       141.5  305.811523   68.247986    7.522618   23.847261   21.762693   -2.519357
       284.0       142.0    305.2341   67.994553    7.799573   17.753754   27.870373    -0.33075
       285.0       142.5  305.435028   68.062492    7.866795   25.924416   22.835049   -0.220166
       286.0       143.0  305.490662   68.553116    9.854343   23.579288   37.163143    2.018741
       287.0       143.5  303.605927   68.041489    9.013598   23.508581    28.92931   -3.329199
       288.0       144.0  305.359283   67.580383    5.941298   15.699971   21.223192    2.155567
       289.0       144.5  302.951233   68.805412    9.429555   23.003979   26.693544   -1.383274
       290.0       145.0  304.552032   68.127914    7.887184   20.460434   20.707905    0.516838
       291.0       145.5   305.30896   68.335358    9.484483   25.380165   24.506287    2.402265
       292.0       146.0  305.974152   68.096916    6.634827    21.37723   19.077129   -4.084408
       293.0       146.5  305.818268   67.997536    8.411858   25.156343   18.465796    1.684805
       294.0       147.0  304.838104   68.397171    4.540676   12.627352   12.694386    0.411569
       295.0       147.5   305.49588   67.963203    5.285944    11.02621   16.365406   -1.035738
       296.0       148.0  305.812103   67.919106    2.544866   14.210128    4.374971   -0.078725
#-----------------------------------------------------------------------------------------------
# experiment: ./TRAJECTORIES
# path: /Users/andreapicco/Google Drive/RESEARCH/TRACKING/Automated_Tracking/TEST/AP2_MOVIE_2/./TRAJECTORIES
# file: trajectory_000504.txt
# dataset: Traj_3_Macro_pDC_Left_Mid_AP2_GFP_LP_fr_600_i_0.5_Airyscan Processing_BG_BL_JTC.txt
# t_unit: s
# delta_t: 0.5
# coord_unit: pxl
# intensity_normalisation: None
# eccentricity_pval: 0.16077197361497497
# eccentricity_R: 0.742475390292427
