#    frames      t (s)    x (pxl)    y (pxl)          f        u02        u20        u11
      163.0       81.5  81.000534  80.314804   2.738222   5.729237   6.547328   0.744376
      164.0       82.0        nan        nan        nan        nan        nan        nan
      165.0       82.5  80.998894  79.171402   2.646398   9.122357   6.854507  -2.607821
      166.0       83.0  80.654442  80.611115   1.523919   2.940858   5.869709   0.441431
      167.0       83.5  81.642647  80.431946   2.924796   8.400558   7.028631  -0.880623
      168.0       84.0  81.357925  79.228554   1.835384   4.096656    4.01304   0.646106
      169.0       84.5  81.348015  80.867058   2.551161   5.193147   8.104928  -0.811941
      170.0       85.0  81.645363  82.189194   2.383905   8.940332   6.401074  -0.226591
      171.0       85.5  80.903946  80.956444   3.461132   5.879237  12.557991   0.436091
      172.0       86.0  82.282547  80.822807   3.713468   8.279492  12.726473   3.074978
      173.0       86.5  82.793243  80.733589   2.182756   5.644274   6.099428   0.343755
      174.0       87.0  81.626495  81.170639   2.414778   4.819767   8.851824    0.08831
      175.0       87.5  80.994125  81.381241   4.093239  12.103565   8.964082  -0.723561
      176.0       88.0  82.814423  81.174034   4.104558   9.046448  16.114309   0.267314
      177.0       88.5  81.934509  81.327103   4.136177   9.774206  13.393707   0.378652
      178.0       89.0  82.163498   80.58934   5.217134  11.301344  14.416737   0.098576
      179.0       89.5  81.526833  81.360703   3.343543      7.656    9.73383  -0.180091
      180.0       90.0  81.367195   80.91098   4.349954    9.62529  11.412384  -0.990077
      181.0       90.5  81.180946  81.221924   3.528291   9.572415  11.559472  -0.910668
      182.0       91.0  81.253639  80.980286   4.924638   11.72557  16.346426  -0.423734
      183.0       91.5  81.350601  81.375969   4.310898   8.499899  12.721863   0.908378
      184.0       92.0  81.585037  80.840263   5.266273  17.319185  12.154017   0.270278
      185.0       92.5  81.421257  81.034836   5.543813  14.644871  15.789474   -0.08766
      186.0       93.0  81.566887    80.4674     4.4634  11.621267  13.668017   2.126737
      187.0       93.5  80.985214   81.09288   4.737302  11.563318  14.552721   0.688898
      188.0       94.0  82.001862  80.860695   5.302574  12.498869  15.876008  -0.316102
      189.0       94.5  81.078018  80.613091   5.906257  14.749539  19.636106  -2.547496
      190.0       95.0  80.988373  81.781013   4.471227  12.780662  12.808553   0.197232
      191.0       95.5  80.584244  80.935699   5.250593  11.354668  16.257729  -0.737639
      192.0       96.0   81.15699  81.375664   4.624064  14.398473  15.870593  -1.286415
