#    frames      t (s)    x (pxl)    y (pxl)          f        u02        u20        u11
      355.0      177.5  18.117039  67.482979   1.762349    3.63112   5.176826  -0.647465
      356.0      178.0  16.923487  66.463081   1.821561    4.95439   4.678963   0.888712
      357.0      178.5  18.101631  67.065651   2.641083   9.918425   9.777276   2.333211
      358.0      179.0  19.829174  66.694847   2.853431   7.369067   7.128661  -1.479964
      359.0      179.5  18.848312  66.029869   3.051876   7.867249  10.299811   0.148813
      360.0      180.0  19.157585  66.395401   3.640907   12.97221   8.356075   2.378331
      361.0      180.5  18.635069  66.869141   3.063964   6.687751   8.060972   0.512976
      362.0      181.0  19.310265  65.963196   3.453106   7.149726  13.983565   2.537588
      363.0      181.5  19.956327  65.902397   3.360071   6.366441  12.284616  -1.807462
      364.0      182.0  17.543236  66.844383   4.463413   8.806444  18.625633  -1.695509
      365.0      182.5  18.895447  66.544952   4.352207  14.811482  12.355264   1.247257
      366.0      183.0  18.730644  64.995094   3.186543   7.926983   5.815378   0.448164
      367.0      183.5   17.88586  66.628296   3.941767    9.41634   9.292053   -0.79035
      368.0      184.0  17.868469  65.666504   3.249372   8.175034   8.172043   1.434114
      369.0      184.5  18.100008  66.474754   3.157274   7.560214   11.36519   2.030765
      370.0      185.0  18.242023  66.204712   2.878202   8.637696   6.716531  -0.549982
      371.0      185.5  17.594675   65.68924   5.108453  18.042461   12.68699   0.102463
      372.0      186.0  17.394091  66.297852   2.770701    6.13528   9.865308   1.399575
      373.0      186.5  17.918789  65.917595   5.539934  12.509084  13.227289   0.188816
      374.0      187.0  16.980392  65.280281   3.794672   11.15958  12.619826   0.917455
      375.0      187.5  16.894215  65.985291   3.752758   7.610685  17.244776  -0.294736
      376.0      188.0  17.648712  65.697128   5.386353  12.340744  14.248611  -0.691828
      377.0      188.5  17.441675  65.162979    3.75583  10.026532  16.621918   1.047615
      378.0      189.0  18.262806  65.595734   4.865168  11.007969  18.645666  -1.653078
      379.0      189.5  17.454151  65.723114   5.830164  17.318167  16.027233  -0.010078
      380.0      190.0  17.768286  65.108894   6.740283  13.043315  23.748362   0.048808
      381.0      190.5  17.527933  65.132301   7.572647  20.186234   19.63274   2.616687
      382.0      191.0  17.184448  65.016464   4.823701     12.023  15.389154   0.824586
      383.0      191.5  16.263149   65.37896   4.320664   9.294777  18.139482   0.919223
      384.0      192.0  16.636187  65.548958   7.255328  18.648113  20.501635  -0.460466
      385.0      192.5  16.005299  65.350784   6.452524  21.047031  18.850319   2.613013
      386.0      193.0  15.290277  65.477501   7.620717  19.981024  19.750544   3.224612
      387.0      193.5  15.754079   65.31292   6.478661  14.607533  21.239431  -2.032454
      388.0      194.0  15.659506  65.153191   6.081982  16.207037  19.803604  -2.750784
      389.0      194.5  14.770109  64.875549    4.50354   9.879633  17.222712   2.276496
      390.0      195.0  14.486237  65.533722   4.463188   9.182545   18.99201   2.526596
      391.0      195.5  14.807384  64.931389   6.631628  14.308367  23.246107  -1.042148
      392.0      196.0   14.83005  65.598389   6.827982  16.060465  19.202274   2.804739
      393.0      196.5  14.922061  64.773491    5.46905  12.855192   18.13467   -1.55622
      394.0      197.0   14.33899  65.323479   4.770625  10.626611  16.227283   0.917266
      395.0      197.5  14.268712  65.351692   4.227953   10.88738  11.612323   0.116307
      396.0      198.0  14.472569  64.763527   4.142513  14.392323  10.282924   0.721512
      397.0      198.5  13.066836  64.840752   5.007674  11.114709  12.329025   0.270755
      398.0      199.0   14.82817  65.377876   4.569396  14.084096  11.550577   2.607555
      399.0      199.5  13.855194  65.507927   4.774909  13.590152  10.517748   2.532641
      400.0      200.0  12.928591  65.161522   4.163671  11.494006  12.977381   -4.18328
      401.0      200.5  14.685156  64.954674   3.198434   6.372932   8.041308   1.118399
      402.0      201.0        nan        nan        nan        nan        nan        nan
      403.0      201.5  17.311493  63.449509   2.374032   5.091773    5.34931   0.277228
#---------------------------------------------------------------------------------------
# experiment: ./TRAJECTORIES
# path: /Users/andreapicco/Google Drive/RESEARCH/TRACKING/Automated_Tracking/TEST/AP2_MOVIE_2/./TRAJECTORIES
# file: trajectory_000799.txt
# dataset: Traj_3_Macro_pDC_Left_Mid_AP2_GFP_LP_fr_600_i_0.5_Airyscan Processing_BG_BL_JTC.txt
# t_unit: s
# delta_t: 0.5
# coord_unit: pxl
# intensity_normalisation: None
