#    frames      t (s)    x (pxl)    y (pxl)          f        u02        u20        u11
      334.0      167.0  44.268288  72.501999    1.21214   4.080902   2.064394  -0.414294
      335.0      167.5        nan        nan        nan        nan        nan        nan
      336.0      168.0  49.927143  67.699501   2.250949   5.229261   6.960968   1.526707
      337.0      168.5  49.691067  65.398048   1.586232   4.916657   3.370108  -1.348596
      338.0      169.0  50.146431  66.880348   1.578148   5.333793   5.107599  -0.257592
      339.0      169.5  50.719093  65.552429   2.057222   8.065763   3.845569  -1.259061
      340.0      170.0  49.822411  66.063148    1.46308   3.452278   3.314135   0.669417
      341.0      170.5  50.519737  66.836952   3.471139    8.30221   6.857432   0.437227
      342.0      171.0  52.041229  66.745247   1.640506   6.960241    2.72199  -1.178214
      343.0      171.5   51.08387  66.565422   2.380949   7.621901   5.756931  -0.689532
      344.0      172.0  50.912827  66.575104   2.230998   7.348535    5.14751   0.360601
      345.0      172.5  51.755901  67.497032   2.888713   8.589627   6.450705    1.00944
      346.0      173.0   52.06974  67.507553   2.999093   9.055737  10.897651   2.084083
      347.0      173.5   52.02103  66.598549   2.335865   9.232981   6.235269   2.811632
      348.0      174.0  51.718719  66.844788   2.752812    5.80608  11.967263  -1.444551
      349.0      174.5  51.681206  66.752266   2.911151   7.809205   9.385932   0.622938
      350.0      175.0  51.921272  66.409409   4.192058  11.588802  10.006563  -0.699852
      351.0      175.5  52.448158  67.777184   2.882111  10.726599   9.730912  -0.175677
      352.0      176.0  53.132431  66.963066   3.338031  11.049707   8.430984   1.803038
      353.0      176.5  52.580284  66.960854   4.973128  20.449087  13.290633  -1.958244
      354.0      177.0  53.653767  67.720573   3.605536   9.409574   7.263291   2.009941
      355.0      177.5  52.313652  67.170189   4.858455  11.517335  16.026237   0.824241
      356.0      178.0  53.234169  66.357613   3.254464    9.70908   8.974192  -1.588533
      357.0      178.5  52.155312  66.237907   4.000916   13.80969   9.273329   -0.65582
      358.0      179.0  52.887352  66.861794   3.283511  11.526542  11.884291   2.580139
      359.0      179.5  53.326435  66.533401   3.311427  10.791799    8.37095  -2.328428
      360.0      180.0  53.442329  66.135483   4.213793  11.164764  11.038951  -0.304732
      361.0      180.5  53.153755  66.069618   4.721989  11.274659  11.282805  -0.650594
      362.0      181.0  53.289532  66.665031   3.915869  11.276489  10.920889  -1.956881
      363.0      181.5  53.624126  66.351128   4.060855   9.948755    14.0013  -0.791947
      364.0      182.0  53.105045  67.273438   3.979441  10.152329  14.661276   0.403709
      365.0      182.5   53.92622  66.924553    5.27388  12.103961  19.985161   1.159802
      366.0      183.0  53.663311  66.913994    4.34505  11.500962  16.880743      3.581
      367.0      183.5   52.81543  67.293602   5.000037  11.856162  13.284221  -0.898346
      368.0      184.0  53.731403  67.137451   5.230354  19.170488  10.440658  -0.198795
      369.0      184.5  53.575195  66.640175   7.405033  21.657558  21.336061   0.488063
      370.0      185.0  52.827511  67.238518   6.205983   21.66609  13.561618   0.126537
      371.0      185.5  53.088623  67.528572   3.528252  14.118726   6.755363   2.168922
      372.0      186.0  53.717102  67.291374   6.623836  17.863867  21.643711  -2.173613
      373.0      186.5  54.590664  67.116722     7.9314  19.035559  24.850819   0.397723
      374.0      187.0  54.990936  67.847481    4.84296  21.560772   9.873749  -0.550391
      375.0      187.5  55.015564   67.91346   6.811224  24.854044  17.820202   1.981175
      376.0      188.0  55.380108  68.188622   6.891851   19.51783  23.897886   0.152603
      377.0      188.5  55.383492   67.74086   5.376114  13.291597  14.131294   -1.71932
      378.0      189.0  55.208515  67.689339   5.492901  16.799316  16.918953   0.021174
      379.0      189.5   55.09845  68.388084   6.199655  18.460798  19.225624  -2.700035
      380.0      190.0   54.63876   68.31749    6.48397  20.383377  14.630112   -0.22279
      381.0      190.5  53.828514  68.707253   5.743124  22.849749  13.730376  -2.129587
      382.0      191.0  55.151474  67.819489   4.787536  17.392727  10.728244   1.202161
      383.0      191.5  55.726536  68.267784   4.677285  18.563192   12.22786   0.007284
      384.0      192.0  54.318092   68.76786   4.493333  17.832813  12.619001   -5.05041
      385.0      192.5  49.398293   68.13047   1.964739   10.07938   3.687485   1.503425
      386.0      193.0  48.350056  66.325386    1.29372   3.148001   3.132545  -0.011392
#---------------------------------------------------------------------------------------
# experiment: ./TRAJECTORIES
# path: /Users/andreapicco/Google Drive/RESEARCH/TRACKING/Automated_Tracking/TEST/AP2_MOVIE_2/./TRAJECTORIES
# file: trajectory_000746.txt
# dataset: Traj_3_Macro_pDC_Left_Mid_AP2_GFP_LP_fr_600_i_0.5_Airyscan Processing_BG_BL_JTC.txt
# t_unit: s
# delta_t: 0.5
# coord_unit: pxl
# intensity_normalisation: None
