#    frames      t (s)    x (pxl)    y (pxl)          f        u02        u20        u11
      146.0       73.0  83.361023  49.957024   2.088619  11.130405   6.149755   0.245969
      147.0       73.5  84.250458  51.595192   1.113905   5.132779    1.96305   1.182629
      148.0       74.0        nan        nan        nan        nan        nan        nan
      149.0       74.5  84.570198   48.54604   2.447149  19.701462   7.737299   7.788545
      150.0       75.0        nan        nan        nan        nan        nan        nan
      151.0       75.5  85.113914  52.397678    0.99041   1.812823   1.708758  -0.306457
      152.0       76.0  84.839333  51.949566   2.010086   4.542768   6.215152   1.044685
      153.0       76.5  82.917824  52.017918   2.123575    6.21165   5.451943   1.911372
      154.0       77.0   83.02845  50.827599   2.584348    9.65556    7.99596   4.681669
      155.0       77.5  83.192696  49.582047   2.350797   9.889931   7.536565    4.28541
      156.0       78.0  82.743515  52.259548   1.292343   2.442714   3.058069   0.308638
      157.0       78.5  83.482254   52.60519   2.841056   5.255491   8.072645   1.057465
      158.0       79.0  82.551071  52.582542   3.240364      12.76   8.469839   4.962645
      159.0       79.5  83.743629  53.177235   3.637373   6.508854   6.733621   0.928401
      160.0       80.0  83.073479  52.920002   1.472055   4.071131   2.275381   0.053842
      161.0       80.5  83.691574  53.527935   5.077804  15.571522  10.111303  -2.529727
      162.0       81.0  84.459152  53.410267   3.697772   8.054383  10.056499  -0.709574
      163.0       81.5  85.581367   52.62421   1.812242   2.862637   3.783383   0.848311
      164.0       82.0  84.920906  52.527912   3.846402    7.46393   8.585152   0.066082
      165.0       82.5  85.044533  52.641048   4.087838   7.202559   8.917952    0.71075
      166.0       83.0  84.758881  53.372547   4.800052   8.807412  11.228287   -1.58224
      167.0       83.5  86.328354   53.05574   4.240018   8.428222    9.56061   0.718986
      168.0       84.0  86.004753  52.760704   4.197663   7.705495  10.668414  -1.045378
      169.0       84.5  86.966743   52.60677   4.685848  11.504439   8.669139   -0.87316
      170.0       85.0  86.296913  52.452572   3.396604   9.023586   7.777267  -3.158179
      171.0       85.5  84.945023  53.916531   5.571444  26.198124  12.057372  -3.543161
      172.0       86.0  86.342995  52.692036   4.588777   9.993699  11.698253   0.069438
      173.0       86.5  87.417938  53.186634   5.226275   10.65879  17.224749  -1.392159
#---------------------------------------------------------------------------------------
# experiment: ./TRAJECTORIES
# path: /Users/andreapicco/Google Drive/RESEARCH/TRACKING/Automated_Tracking/TEST/AP2_MOVIE_2/./TRAJECTORIES
# file: trajectory_000278.txt
# dataset: Traj_3_Macro_pDC_Left_Mid_AP2_GFP_LP_fr_600_i_0.5_Airyscan Processing_BG_BL_JTC.txt
# t_unit: s
# delta_t: 0.5
# coord_unit: pxl
# intensity_normalisation: None
