#    frames      t (s)    x (pxl)    y (pxl)          f        u02        u20        u11
      129.0       64.5  82.029213  60.458904   2.527694   7.792116   5.446404  -1.085618
      130.0       65.0  82.746849  59.929962   2.819177   6.763199   7.585454   1.641961
      131.0       65.5  82.942184    60.4823   1.906625    5.05335   7.411106   1.042192
      132.0       66.0  82.436371  60.459518   1.303179   3.004413   3.186086    0.05055
      133.0       66.5  81.858162  59.639572   1.821715   3.671072   9.466316  -0.465436
      134.0       67.0  82.993279  60.325733   1.605712   4.049243   5.980878  -0.120962
      135.0       67.5  82.613083  60.185764   2.173212   5.984804   6.981322   0.818217
      136.0       68.0   84.04258  60.332691   1.860852    5.40213   4.362072   0.365615
      137.0       68.5  82.652519  60.596165   2.785217   5.839035   8.904054   0.436792
      138.0       69.0  82.527664  59.613388   2.161926   6.584291   4.991805  -0.772384
      139.0       69.5   83.60524  60.424335   2.709813   6.890587   8.779318  -1.116861
      140.0       70.0  83.620445  62.094742   1.694841   6.003969   2.815669   0.357025
      141.0       70.5  82.502266  61.719963   1.606208   5.045314   3.393926   0.721455
      142.0       71.0  82.170197  59.621143   2.828415   6.093592   5.544232  -0.286887
      143.0       71.5  84.158585  59.881554   1.582375    4.52961   3.718651   0.402853
      144.0       72.0  82.365746  60.535748   2.864024    9.37126    5.97566   0.690231
      145.0       72.5  81.522232  60.500694   1.857982   5.769863   4.942755    1.37548
      146.0       73.0  82.057541  61.106682   2.574368   5.133248  10.157364   1.838091
      147.0       73.5  82.363808  59.385441   2.671391    5.44746   8.675534   1.024831
      148.0       74.0  82.282104  60.521057   4.241328   9.524901  14.207452   2.840612
      149.0       74.5  82.113617  60.236992   3.045799   5.736543   9.187109   0.569811
      150.0       75.0  81.248917  60.747559   3.522773   7.447265   8.907205   1.078223
      151.0       75.5  80.409866  60.812347   2.575287   6.168246   8.643652   1.323682
      152.0       76.0  80.089905  60.470264   2.956965   7.330114  12.258393   0.730967
      153.0       76.5  80.099083  60.755215   3.098381   6.473374  11.948863   1.610253
      154.0       77.0  80.831787  60.744476    2.64539   7.343513   7.657586   2.949715
      155.0       77.5  81.830811   60.72073    4.49015   9.376493   10.96339   0.895698
      156.0       78.0  81.005447  61.108261   4.009801      6.931  13.664615  -0.964242
      157.0       78.5  81.583649  61.142662   4.498948   9.669701  11.571771   1.606857
      158.0       79.0  81.812057  60.672066   3.680662  10.349037    9.18096  -1.187737
      159.0       79.5  81.826874  61.794205   3.597388   8.747519   7.814951   2.139337
      160.0       80.0   82.28981  60.822407   5.139855   9.764157  16.368805   0.985429
      161.0       80.5  82.546425  60.444386   5.427695  17.673038  11.071242  -1.561535
      162.0       81.0  81.265244  61.431927   3.962052   7.018283  15.762682   1.339263
      163.0       81.5  82.243645  61.287716   5.531459  12.955408  15.477997   2.693039
      164.0       82.0  82.661995  61.656448    4.45724   9.407598  10.473413   0.350975
      165.0       82.5  82.165024  60.962257   5.131117    8.95962   15.08027   1.053368
      166.0       83.0  82.626884  61.010998   3.874259  10.730814   7.265695  -0.644446
      167.0       83.5  82.366196   60.66967   5.074169  10.693672  13.467454   -1.16882
      168.0       84.0  82.112617  60.719421   5.678387  13.271172  13.929409  -2.443837
      169.0       84.5  81.859596  60.658295   5.594304   11.47824  15.741185   2.070005
      170.0       85.0  81.914658  60.399326     4.7861  12.556409  11.342636   0.093459
      171.0       85.5  82.392624  60.178974   5.555628  23.444275  14.342311  -6.072305
      172.0       86.0  85.801971  61.340939   4.427386  12.770599  10.957714  -4.087934
      173.0       86.5   85.32206  60.097775   3.058242  11.902886   5.665028   -0.19701
      174.0       87.0  87.492523   58.53281   5.191586  28.146084  12.537065  -3.015466
      175.0       87.5  88.187332  53.823639   5.633358  20.967533  13.736659   3.906289
      176.0       88.0    87.1185  53.019009   5.900741  11.956441  11.420094  -0.841066
      177.0       88.5  86.086998  53.144451    4.91348   9.156544   8.966497  -0.616582
      178.0       89.0  87.460037  53.252628   8.026761   24.31867  17.094866  -3.559624
      179.0       89.5  86.957268  53.416889   6.538953  15.387688  20.938051  -3.204612
      180.0       90.0  87.591743  53.526176   6.659953  16.647871  15.901594   3.254904
      181.0       90.5  87.262321  53.872288   6.024427   15.86857  11.757263  -2.352977
      182.0       91.0  87.149307  53.503819   7.405609   21.28467  16.436226  -1.583679
      183.0       91.5  87.732338   53.53756   4.914766  11.778581  14.465364   0.048526
      184.0       92.0  89.078323  55.471302   8.326972  41.628376  34.651768  21.782026
      185.0       92.5  88.162331  53.982914    6.06317  21.867104  19.199926   5.207746
      186.0       93.0  88.489182  54.118652   7.002655  23.097973  27.726189   8.242357
      187.0       93.5  89.141144   55.06768  10.305529  51.152012  41.535648  20.178669
#---------------------------------------------------------------------------------------
# experiment: ./TRAJECTORIES
# path: /Users/andreapicco/Google Drive/RESEARCH/TRACKING/Automated_Tracking/TEST/AP2_MOVIE_2/./TRAJECTORIES
# file: trajectory_000251.txt
# dataset: Traj_3_Macro_pDC_Left_Mid_AP2_GFP_LP_fr_600_i_0.5_Airyscan Processing_BG_BL_JTC.txt
# t_unit: s
# delta_t: 0.5
# coord_unit: pxl
# intensity_normalisation: None
