#     frames       t (s)     x (pxl)     y (pxl)           f         u02         u20         u11
       369.0       184.5  428.603333  116.317162    1.595593    4.160599    2.868552    0.040253
       370.0       185.0         nan         nan         nan         nan         nan         nan
       371.0       185.5  427.474121  115.581894    2.873291    8.745034   13.209266     4.67625
       372.0       186.0  426.077881  115.298157     3.03135    8.493303    8.768105   -2.642505
       373.0       186.5   427.03476  116.710556    2.114055    8.920484    6.225914    1.649793
       374.0       187.0  428.095612   116.65567    1.696549    5.419576    4.977746    1.952374
       375.0       187.5  424.705719  115.237953    2.520921    6.165001   11.805762    0.815629
       376.0       188.0  425.555328  115.746094    3.351432    9.431877    8.595404   -0.100952
       377.0       188.5   425.38092  115.136032    3.581738   11.888872    9.414907    0.949482
       378.0       189.0  426.590729  115.954872    4.347512   11.790965   11.418842   -0.739356
       379.0       189.5  425.821472  116.174164    4.120894   10.958059   11.924776    2.488086
       380.0       190.0  425.984528  115.973328     6.04097   12.996614   23.065399    3.496427
       381.0       190.5  425.281311  114.932114    4.489295   16.606598   10.019474    2.046406
       382.0       191.0   425.26947  116.257599    4.580368   11.090291   13.558447    2.005382
       383.0       191.5   425.00296  116.509346    6.052417   13.915342   17.873095    0.283235
       384.0       192.0  425.475037  116.327415     4.59609    12.62752   13.153333    0.343438
       385.0       192.5  425.359436  115.610466    3.676561   10.447845     8.78252    0.013217
       386.0       193.0  425.493866  115.500122    7.220086    24.58725   17.015945    3.319465
       387.0       193.5  424.675415  114.799034    7.812311   21.711243   18.437994   -0.273515
       388.0       194.0  424.915955  114.922844    7.320434   20.324398    17.90304    1.241546
       389.0       194.5  424.055908  114.922272    7.254531   25.364256   16.878082    0.053446
       390.0       195.0  424.467163  115.441383    6.785844   20.544407    20.59938   -0.206762
       391.0       195.5  423.651703  114.937393    6.327699   21.290911   14.463628   -0.594396
       392.0       196.0  423.663452  115.149956    6.128148   15.772253   15.236234   -0.095521
       393.0       196.5  423.697052   115.52449     7.25774   22.083347   25.180765    2.253015
       394.0       197.0  423.352875  114.509979    7.550279    26.11388   21.432095    3.671302
